Prop_lost,median1,median2,median3,median4,median5,median6
0.84098,0.18425,0.434,0.566,0.763,0.813,0.626
0.84213,0.18275,0.43175,0.5575,0.761,0.813,0.6225
0.84327,0.181,0.42975,0.546,0.757,0.813,0.6175
0.84442,0.1795,0.4275,0.54,0.7535,0.813,0.6135
0.84557,0.17825,0.4255,0.5325,0.7515,0.813,0.6115
0.84671,0.1765,0.42025,0.523,0.7495,0.813,0.60575
0.84786,0.175,0.41475,0.513,0.746,0.813,0.59925
0.84901,0.17375,0.41,0.5015,0.741,0.813,0.59175
0.85015,0.173,0.40575,0.49,0.7375,0.813,0.58725
0.8513,0.171,0.40325,0.4845,0.7325,0.813,0.58725
0.85245,0.16825,0.4005,0.4815,0.72925,0.813,0.58725
0.85359,0.1645,0.39625,0.4815,0.7265,0.813,0.58725
0.85474,0.16175,0.3915,0.4815,0.725,0.813,0.58675
0.85589,0.15875,0.38575,0.4815,0.725,0.813,0.58675
0.85703,0.1565,0.3775,0.4785,0.725,0.813,0.58625
0.85818,0.1535,0.37125,0.476,0.72325,0.813,0.586
0.85933,0.15075,0.36525,0.4715,0.71725,0.813,0.58575
0.86047,0.14975,0.358,0.4645,0.71075,0.813,0.58525
0.86162,0.147,0.35,0.454,0.70375,0.81275,0.58275
0.86277,0.14475,0.34125,0.443,0.69775,0.81275,0.58275
0.86391,0.1415,0.33225,0.4325,0.6975,0.81275,0.58225
0.86506,0.14075,0.325,0.423,0.6975,0.8125,0.58225
0.86621,0.1385,0.31725,0.4155,0.6975,0.81225,0.578
0.86735,0.13625,0.311,0.407,0.6975,0.81225,0.56925
0.86888,0.1345,0.3055,0.4,0.6975,0.812,0.5615
0.86965,0.1325,0.29975,0.394,0.6975,0.81175,0.548
0.87118,0.1295,0.293,0.3885,0.6975,0.8115,0.53725
0.87232,0.12625,0.2875,0.3835,0.6975,0.811,0.51725
0.87347,0.1245,0.2765,0.3765,0.69425,0.81075,0.488
0.87462,0.12175,0.2645,0.3735,0.6885,0.81025,0.45825
0.87576,0.11975,0.25075,0.367,0.6885,0.80925,0.426
0.87691,0.115,0.23475,0.3535,0.68825,0.808,0.39875
0.87806,0.112,0.2165,0.334,0.6825,0.807,0.39025
0.8792,0.1095,0.20625,0.312,0.67675,0.806,0.39025
0.88035,0.10675,0.19525,0.2895,0.67675,0.806,0.39025
0.8815,0.10525,0.19125,0.273,0.67675,0.80525,0.39025
0.88265,0.10175,0.18275,0.245,0.67625,0.804,0.39025
0.88379,0.10025,0.17725,0.232,0.6715,0.7995,0.3895
0.88494,0.09825,0.167,0.2085,0.6195,0.798,0.38275
0.88609,0.0965,0.139,0.183,0.537,0.78975,0.318
0.88723,0.09275,0.1055,0.133,0.42075,0.785,0.168
0.88838,0.08975,0.0945,0.104,0.18125,0.1545,0.149
0.88953,0.08975,0.0945,0.104,0.18125,0.1545,0.149
0.88991,0.08975,0.0945,0.104,0.18125,0.1545,0.149
0.89029,0.08975,0.0945,0.104,0.18125,0.1545,0.149
0.89067,0.08975,0.0945,0.104,0.18125,0.1545,0.149
0.89106,0.08975,0.0945,0.104,0.18125,0.1545,0.149
0.89106,0.08975,0.0945,0.104,0.18125,0.1545,0.149
0.89144,0.08975,0.0945,0.104,0.18125,0.1545,0.149
0.89182,0.08975,0.0945,0.104,0.18125,0.1545,0.149
0.8922,0.08975,0.0945,0.104,0.18125,0.1545,0.149
0.89258,0.08975,0.0945,0.104,0.18125,0.1545,0.149
0.89297,0.08975,0.0945,0.104,0.18125,0.1545,0.149
0.89335,0.08975,0.0945,0.104,0.18125,0.1545,0.149
0.89373,0.08975,0.0945,0.104,0.18125,0.1545,0.149
0.89411,0.08975,0.0945,0.104,0.18125,0.1545,0.149
0.8945,0.08975,0.0945,0.104,0.18125,0.1545,0.149
0.89526,0.08975,0.0945,0.104,0.18125,0.1545,0.149
0.89564,0.08975,0.0945,0.104,0.18125,0.1545,0.149
0.89602,0.08975,0.0945,0.104,0.18125,0.1545,0.149
0.89602,0.08975,0.0945,0.104,0.18125,0.1545,0.149
0.89641,0.0895,0.0945,0.104,0.18125,0.1545,0.149
0.89679,0.0895,0.0945,0.104,0.18125,0.1545,0.149
0.89717,0.0895,0.0945,0.104,0.18125,0.1545,0.149
0.89755,0.08925,0.0945,0.104,0.18125,0.1545,0.149
0.89794,0.08925,0.0945,0.104,0.18125,0.1545,0.149
0.8987,0.08925,0.0945,0.104,0.18125,0.1545,0.149
0.89946,0.08925,0.0945,0.104,0.18125,0.1545,0.149
0.89985,0.08925,0.0945,0.104,0.18125,0.1545,0.149
0.90061,0.08925,0.0945,0.104,0.18125,0.1545,0.149
0.90099,0.08925,0.0945,0.104,0.18125,0.1545,0.149
0.90176,0.08925,0.0945,0.104,0.18125,0.1545,0.149
0.90252,0.08925,0.0945,0.104,0.18125,0.1545,0.149
0.90329,0.08925,0.0945,0.104,0.18125,0.1545,0.149
0.90367,0.08925,0.0945,0.104,0.18125,0.1545,0.149
0.90443,0.089,0.0945,0.104,0.18125,0.1545,0.149
0.90482,0.08875,0.0945,0.104,0.18125,0.1545,0.149
0.90558,0.0885,0.0945,0.104,0.18125,0.1545,0.149
0.90596,0.0885,0.0945,0.104,0.18125,0.1545,0.149
0.90673,0.0885,0.0945,0.104,0.18125,0.1545,0.149
0.90749,0.08825,0.0945,0.104,0.18125,0.1545,0.149
0.90787,0.0875,0.0945,0.104,0.18125,0.1545,0.149
0.90864,0.0875,0.0945,0.104,0.18125,0.1545,0.149
0.90979,0.0875,0.0945,0.104,0.18125,0.1545,0.149
0.91055,0.0875,0.0945,0.104,0.18125,0.1545,0.149
0.91131,0.08725,0.0945,0.104,0.18125,0.1545,0.149
0.91208,0.087,0.0945,0.104,0.18125,0.1545,0.149
0.91284,0.08675,0.0945,0.104,0.18125,0.1545,0.149
0.91361,0.0865,0.0945,0.104,0.18125,0.1545,0.149
0.91437,0.0865,0.0945,0.104,0.18125,0.1545,0.149
0.91476,0.0865,0.0945,0.104,0.18125,0.1545,0.149
0.91552,0.08625,0.0945,0.104,0.18125,0.1545,0.149
0.91628,0.0855,0.0945,0.104,0.18125,0.1545,0.14875
0.91705,0.0855,0.0945,0.104,0.18125,0.1545,0.14825
0.91781,0.08525,0.0945,0.104,0.18125,0.1545,0.14825
0.91858,0.085,0.0945,0.104,0.18125,0.1545,0.14825
0.91934,0.0845,0.0945,0.104,0.18125,0.1545,0.148
0.92049,0.084,0.0945,0.104,0.18125,0.1545,0.148
0.92125,0.08375,0.0945,0.104,0.18125,0.1545,0.148
0.92202,0.08375,0.0945,0.104,0.18125,0.1545,0.148
0.92278,0.08375,0.0945,0.104,0.18125,0.1545,0.148
0.92393,0.08375,0.0945,0.104,0.18125,0.1545,0.148
0.92469,0.08375,0.09425,0.104,0.18125,0.1545,0.148
0.92546,0.08375,0.09375,0.104,0.18125,0.1545,0.14775
0.92661,0.08325,0.0935,0.104,0.18125,0.1545,0.14775
0.92737,0.08325,0.093,0.104,0.18125,0.1545,0.1475
0.92813,0.08325,0.093,0.104,0.18125,0.1545,0.14725
0.92928,0.083,0.093,0.104,0.18125,0.1545,0.145
0.93005,0.08225,0.093,0.104,0.18125,0.1545,0.14275
0.93081,0.08125,0.093,0.104,0.18125,0.1545,0.1415
0.93196,0.08125,0.09275,0.104,0.18125,0.1545,0.13975
0.93272,0.081,0.09275,0.104,0.18125,0.1545,0.13775
0.93387,0.081,0.09275,0.104,0.18125,0.1545,0.13525
0.93502,0.08075,0.09275,0.104,0.18125,0.1545,0.1325
0.93578,0.08,0.09275,0.104,0.18125,0.1545,0.12975
0.93693,0.079,0.09275,0.1035,0.18125,0.1545,0.127
0.93807,0.0785,0.09275,0.1035,0.18125,0.1545,0.12525
0.93922,0.0775,0.0925,0.102,0.18,0.1545,0.12425
0.94037,0.0765,0.0925,0.0995,0.179,0.1545,0.1225
0.94151,0.076,0.0925,0.097,0.17775,0.1545,0.12075
0.94266,0.07575,0.092,0.097,0.177,0.1545,0.119
0.94381,0.075,0.0915,0.097,0.177,0.1545,0.117
0.94495,0.075,0.091,0.097,0.177,0.1545,0.11475
0.9461,0.075,0.0905,0.096,0.177,0.1545,0.1135
0.94725,0.07425,0.09,0.095,0.177,0.1545,0.11275
0.94839,0.0725,0.08975,0.0945,0.177,0.1545,0.11175
0.94992,0.07225,0.08825,0.094,0.177,0.1545,0.1115
0.95107,0.07125,0.08775,0.0935,0.177,0.1545,0.1115
0.95222,0.07025,0.08775,0.0925,0.177,0.1545,0.1115
0.95336,0.069,0.0875,0.0915,0.177,0.1545,0.1115
0.95451,0.06725,0.0875,0.0895,0.177,0.1545,0.1115
0.95566,0.0665,0.0875,0.088,0.177,0.1545,0.1115
0.95719,0.065,0.0875,0.087,0.17675,0.1545,0.1115
0.95833,0.0635,0.0865,0.0865,0.175,0.1545,0.1115
0.95948,0.0625,0.085,0.0865,0.1735,0.1545,0.1115
0.96063,0.0615,0.084,0.0865,0.17325,0.1545,0.1115
0.96177,0.05925,0.08225,0.085,0.17325,0.1545,0.1115
0.9633,0.0575,0.08125,0.085,0.17325,0.1545,0.1115
0.96445,0.0565,0.08025,0.085,0.17325,0.1545,0.1115
0.9656,0.055,0.079,0.085,0.17325,0.1545,0.1115
0.96674,0.05375,0.07775,0.0845,0.17325,0.1545,0.11125
0.96789,0.05275,0.07475,0.0845,0.173,0.1545,0.11125
0.96942,0.051,0.07325,0.0845,0.173,0.1545,0.11125
0.97057,0.049,0.07275,0.0845,0.173,0.1545,0.111
0.97171,0.0465,0.07225,0.0835,0.173,0.1545,0.11075
0.97324,0.0445,0.071,0.0835,0.173,0.1545,0.11075
0.97439,0.043,0.07,0.0835,0.172,0.1545,0.11075
0.97554,0.04075,0.06875,0.083,0.17125,0.1545,0.11075
0.97668,0.0385,0.064,0.082,0.169,0.1545,0.1095
0.97821,0.0365,0.06125,0.082,0.16625,0.1545,0.10675
0.97936,0.034,0.0595,0.0805,0.1625,0.1545,0.10625
0.98089,0.03175,0.05675,0.0795,0.1585,0.1545,0.1055
0.98203,0.03,0.0535,0.078,0.1555,0.1545,0.10525
0.98318,0.0285,0.05025,0.0755,0.15225,0.1545,0.1035
0.98471,0.02675,0.04775,0.0725,0.1485,0.1545,0.09825
0.98586,0.02425,0.0465,0.072,0.1445,0.1545,0.092
0.987,0.022,0.0445,0.071,0.1375,0.1545,0.09025
0.98853,0.01975,0.042,0.0695,0.125,0.1545,0.0895
0.98968,0.01725,0.03975,0.0645,0.115,0.1545,0.0895
0.99083,0.01475,0.038,0.0605,0.1085,0.1545,0.0895
0.99197,0.01275,0.0345,0.056,0.1045,0.1545,0.0895
0.99312,0.011,0.03025,0.0505,0.10025,0.1545,0.0895
0.99427,0.00875,0.0265,0.0415,0.0955,0.1545,0.08625
0.99541,0.0065,0.0215,0.035,0.088,0.1545,0.06575
0.99656,0.005,0.01575,0.0285,0.082,0.1545,0.05325
0.99771,0.003,0.00975,0.019,0.073,0.15375,0.041
0.99885,0.001,0.0055,0.01,0.04025,0.142,0.034
1,0,0,0,0,0,0
1,0,0,0,0,0,0
