"pr_rem" "variant" "value"
62.182 "global2040" 85.2709775269199
62.057 "global2040" 85.2467245176412
61.933 "global2040" 85.2220687649923
61.803 "global2040" 85.1935034547522
61.674 "global2040" 85.167585445444
61.546 "global2040" 85.1410191175402
61.418 "global2040" 85.1142023029062
61.288 "global2040" 85.0854503554946
61.158 "global2040" 85.058309381563
61.03 "global2040" 85.0311684076313
60.912 "global2040" 85.0082709735977
60.782 "global2040" 84.978163450941
60.652 "global2040" 84.9463025211735
60.519 "global2040" 84.9122854409254
60.39 "global2040" 84.8826101306657
60.263 "global2040" 84.853809068209
60.138 "global2040" 84.8253812800952
60.006 "global2040" 84.7944731822031
59.873 "global2040" 84.7617281816235
59.746 "global2040" 84.7325882253555
59.622 "global2040" 84.7026771628792
59.491 "global2040" 84.6699911003538
59.353 "global2040" 84.631877825343
59.233 "global2040" 84.6034303912111
59.105 "global2040" 84.5726892844723
58.976 "global2040" 84.5374590626099
58.848 "global2040" 84.5026463186309
58.716 "global2040" 84.4629269816448
58.593 "global2040" 84.4297055651275
58.467 "global2040" 84.3952955645185
58.337 "global2040" 84.361140962144
58.208 "global2040" 84.3264117137418
58.072 "global2040" 84.2905822883289
57.939 "global2040" 84.2562852523236
57.813 "global2040" 84.2240314021953
57.687 "global2040" 84.1886243661703
57.559 "global2040" 84.1527507372168
57.432 "global2040" 84.119455648132
57.303 "global2040" 84.0825849837626
57.175 "global2040" 84.0476690981889
57.041 "global2040" 84.0087945399787
56.915 "global2040" 83.9774100261488
56.785 "global2040" 83.9412515299336
56.657 "global2040" 83.9051814407996
56.525 "global2040" 83.8721466614539
56.397 "global2040" 83.8406491830203
56.267 "global2040" 83.8043089611381
56.143 "global2040" 83.7716425446308
56.01 "global2040" 83.7343691368915
55.88 "global2040" 83.6979306849191
55.748 "global2040" 83.6580050647435
55.621 "global2040" 83.6235803296209
55.493 "global2040" 83.5860957271876
55.361 "global2040" 83.5461308149757
55.234 "global2040" 83.5096383364537
55.099 "global2040" 83.4661764330296
54.971 "global2040" 83.4291093084798
54.838 "global2040" 83.3871061218956
54.7 "global2040" 83.3441108114002
54.571 "global2040" 83.3044455009637
54.436 "global2040" 83.2609197479808
54.303 "global2040" 83.2153066055807
54.162 "global2040" 83.1640157639649
54.038 "global2040" 83.1245076216726
53.892 "global2040" 83.062121691365
53.752 "global2040" 83.0129771772208
53.621 "global2040" 82.9694759817606
53.486 "global2040" 82.9231506712062
53.357 "global2040" 82.8826798740297
53.223 "global2040" 82.8375284130536
53.092 "global2040" 82.795127394604
52.96 "global2040" 82.750255889385
52.823 "global2040" 82.7017253133048
52.692 "global2040" 82.6558567726701
52.557 "global2040" 82.6102190727473
52.424 "global2040" 82.5640951338778
52.295 "global2040" 82.5184132304144
52.159 "global2040" 82.4708551322275
52.028 "global2040" 82.4232921225361
51.888 "global2040" 82.3729295552731
51.753 "global2040" 82.3211622977197
51.616 "global2040" 82.2703576950505
51.477 "global2040" 82.217436233937
51.343 "global2040" 82.167967560495
51.205 "global2040" 82.1170057896815
51.073 "global2040" 82.0672522489779
50.939 "global2040" 82.0178081330585
50.803 "global2040" 81.9663650348029
50.663 "global2040" 81.9120732639304
50.529 "global2040" 81.8621134400373
50.399 "global2040" 81.8108569789533
50.263 "global2040" 81.7549689691144
50.125 "global2040" 81.7014139239188
49.99 "global2040" 81.6476427725247
49.851 "global2040" 81.5946672848614
49.715 "global2040" 81.5403509564664
49.58 "global2040" 81.4871446280911
49.442 "global2040" 81.4316298925952
49.309 "global2040" 81.3760365730272
49.171 "global2040" 81.3181152003206
49.035 "global2040" 81.2627478099601
48.897 "global2040" 81.2086279417456
48.763 "global2040" 81.1507851531112
48.621 "global2040" 81.085668426295
48.481 "global2040" 81.0242647968896
48.347 "global2040" 80.9651793976138
48.215 "global2040" 80.9079996620884
48.074 "global2040" 80.8472885548192
47.935 "global2040" 80.787594128984
47.798 "global2040" 80.7270058093276
47.657 "global2040" 80.6654302772642
47.521 "global2040" 80.607052134638
47.382 "global2040" 80.5485315583811
47.243 "global2040" 80.4865827519749
47.107 "global2040" 80.4255229278854
46.963 "global2040" 80.3589916877697
46.821 "global2040" 80.2954220848747
46.678 "global2040" 80.2271128801258
46.541 "global2040" 80.165311418855
46.401 "global2040" 80.1029696920879
46.263 "global2040" 80.0393804431748
46.126 "global2040" 79.9747597783144
45.986 "global2040" 79.907079246143
45.844 "global2040" 79.8393053953859
45.709 "global2040" 79.7761483588699
45.57 "global2040" 79.712013932956
45.419 "global2040" 79.6189900375042
45.276 "global2040" 79.543583708736
45.136 "global2040" 79.4746753004367
44.996 "global2040" 79.4096175116746
44.855 "global2040" 79.338872200688
44.716 "global2040" 79.2694579074241
44.583 "global2040" 79.208191800145
44.44 "global2040" 79.1354671528401
44.302 "global2040" 79.0653848949625
44.167 "global2040" 78.9987750707747
44.027 "global2040" 78.9291201137897
43.886 "global2040" 78.8574072364142
43.746 "global2040" 78.7857975006336
43.619 "global2040" 78.719256437509
43.473 "global2040" 78.6461486928522
43.33 "global2040" 78.5707030720478
43.192 "global2040" 78.5004390885033
43.053 "global2040" 78.4291829810475
42.909 "global2040" 78.3491942185698
42.772 "global2040" 78.2759293057687
42.63 "global2040" 78.1975416937618
42.494 "global2040" 78.1236726659057
42.35 "global2040" 78.048742753075
42.208 "global2040" 77.9706498313389
42.066 "global2040" 77.890945936123
41.929 "global2040" 77.8180886781963
41.787 "global2040" 77.7421961104813
41.644 "global2040" 77.6624774807518
41.501 "global2040" 77.575720665057
41.36 "global2040" 77.4973674335818
41.22 "global2040" 77.420315750802
41.088 "global2040" 77.3497472539778
40.944 "global2040" 77.2664088454232
40.799 "global2040" 77.1789398615741
40.664 "global2040" 77.1024873823449
40.519 "global2040" 77.0237903455537
40.379 "global2040" 76.9397839723856
40.232 "global2040" 76.8572952541114
40.094 "global2040" 76.7823358722538
39.951 "global2040" 76.6994787911412
39.812 "global2040" 76.6164596303798
39.67 "global2040" 76.5257736110756
39.526 "global2040" 76.4404165741666
39.383 "global2040" 76.3565673691428
39.244 "global2040" 76.2760088721417
39.1 "global2040" 76.1867373661369
38.957 "global2040" 76.0964540902027
38.811 "global2040" 76.0031502389938
38.668 "global2040" 75.913657715286
38.531 "global2040" 75.830795722669
38.392 "global2040" 75.7447216061012
38.24 "global2040" 75.6392863387484
38.097 "global2040" 75.5495826203466
37.95 "global2040" 75.4558465567406
37.812 "global2040" 75.3724442986274
37.668 "global2040" 75.2829763324421
37.522 "global2040" 75.1869957112743
37.378 "global2040" 75.0991829221094
37.239 "global2040" 75.0104418585919
37.093 "global2040" 74.9177077419063
36.949 "global2040" 74.8187998640495
36.807 "global2040" 74.7229665880171
36.661 "global2040" 74.627521320841
36.513 "global2040" 74.5301802129235
36.366 "global2040" 74.434116096179
36.233 "global2040" 74.3479486610256
36.081 "global2040" 74.2358091900144
35.932 "global2040" 74.1285566659922
35.787 "global2040" 74.0256066199223
35.64 "global2040" 73.9252400252255
35.492 "global2040" 73.8226141384533
35.349 "global2040" 73.7238585172364
35.204 "global2040" 73.6241107721081
35.052 "global2040" 73.5002966548724
34.906 "global2040" 73.3954998831062
34.758 "global2040" 73.2907031113399
34.608 "global2040" 73.1838926227237
34.461 "global2040" 73.0752010278796
34.317 "global2040" 72.9708119109878
34.171 "global2040" 72.8646841214988
34.026 "global2040" 72.7607615975356
33.877 "global2040" 72.6475072150001
33.729 "global2040" 72.5391496024628
33.582 "global2040" 72.4318086713594
33.434 "global2040" 72.3161771206403
33.286 "global2040" 72.2004031362903
33.139 "global2040" 72.0894031343257
32.989 "global2040" 71.9687814950226
32.842 "global2040" 71.8553699443428
32.693 "global2040" 71.7418012255187
32.548 "global2040" 71.6327756483677
32.4 "global2040" 71.5130724604084
32.251 "global2040" 71.3922592724293
32.103 "global2040" 71.2760334296644
31.957 "global2040" 71.1591740028172
31.809 "global2040" 71.0420837352581
31.66 "global2040" 70.9178177596074
31.51 "global2040" 70.7943621822011
31.359 "global2040" 70.6725961623469
31.208 "global2040" 70.545987399044
31.062 "global2040" 70.4288873084758
30.913 "global2040" 70.3048030584921
30.765 "global2040" 70.1757876579786
30.614 "global2040" 70.0446357530025
30.463 "global2040" 69.9144366799015
30.311 "global2040" 69.7850234475225
30.16 "global2040" 69.660403843547
30.009 "global2040" 69.5182698144827
29.861 "global2040" 69.390914502494
29.705 "global2040" 69.2489671106011
29.557 "global2040" 69.1148732144226
29.407 "global2040" 68.9806761766491
29.254 "global2040" 68.8444359529989
29.111 "global2040" 68.7147771453943
28.963 "global2040" 68.5778493111123
28.81 "global2040" 68.4421395299494
28.655 "global2040" 68.2928838193431
28.504 "global2040" 68.1493745690155
28.352 "global2040" 68.0068918231309
28.202 "global2040" 67.8598217320322
28.048 "global2040" 67.7184882782034
27.897 "global2040" 67.5716441163123
27.744 "global2040" 67.4316171226834
27.593 "global2040" 67.2867866776422
27.438 "global2040" 67.1331499050115
27.284 "global2040" 66.9853283537226
27.128 "global2040" 66.8271631739321
26.978 "global2040" 66.6892972422885
26.823 "global2040" 66.5355720625765
26.67 "global2040" 66.3865913962228
26.516 "global2040" 66.2322031634018
26.363 "global2040" 66.0803001518638
26.21 "global2040" 65.9218844853431
26.057 "global2040" 65.7645689958331
25.905 "global2040" 65.6073419134043
25.75 "global2040" 65.4445599193728
25.595 "global2040" 65.2748085004391
25.442 "global2040" 65.1189910198052
25.286 "global2040" 64.9453742468207
25.131 "global2040" 64.7790412350272
24.975 "global2040" 64.6047270284022
24.823 "global2040" 64.4418075122444
24.668 "global2040" 64.2568893673786
24.517 "global2040" 64.0974521079195
24.363 "global2040" 63.9199699808844
24.205 "global2040" 63.7359653758578
24.054 "global2040" 63.567029266673
23.903 "global2040" 63.3966098831258
23.743 "global2040" 63.2013431982538
23.592 "global2040" 63.0305554518683
23.438 "global2040" 62.8437218202428
23.28 "global2040" 62.6537202682074
23.127 "global2040" 62.4577954417309
22.971 "global2040" 62.2629216772198
22.813 "global2040" 62.0538241956429
22.657 "global2040" 61.8585427762574
22.5 "global2040" 61.6570188346375
22.349 "global2040" 61.4773609111038
22.191 "global2040" 61.2740835623732
22.035 "global2040" 61.0666658153392
21.879 "global2040" 60.8527501478363
21.721 "global2040" 60.6275183739384
21.565 "global2040" 60.415095803807
21.407 "global2040" 60.1988766406881
21.246 "global2040" 59.967480928628
21.087 "global2040" 59.7220235791508
20.93 "global2040" 59.4978968937681
20.771 "global2040" 59.2720560933108
20.611 "global2040" 59.0353805139005
20.465 "global2040" 58.8282869261644
20.307 "global2040" 58.5923333379174
20.148 "global2040" 58.3457758114296
19.99 "global2040" 58.1029510283708
19.829 "global2040" 57.8430538556293
19.67 "global2040" 57.5906909308087
19.511 "global2040" 57.3312112359507
19.353 "global2040" 57.0806704793039
19.194 "global2040" 56.8298792359271
19.036 "global2040" 56.5762245854199
18.879 "global2040" 56.3036115274976
18.719 "global2040" 56.0135626285586
18.56 "global2040" 55.7493678893693
18.402 "global2040" 55.4716910702954
18.243 "global2040" 55.1945839857448
18.085 "global2040" 54.9064702195836
17.924 "global2040" 54.6157287985084
17.766 "global2040" 54.3112941028547
17.607 "global2040" 54.0043005133504
17.447 "global2040" 53.6972283397739
17.286 "global2040" 53.3741250154713
17.128 "global2040" 53.0635607621869
16.971 "global2040" 52.7299173492021
16.81 "global2040" 52.3770306615403
16.649 "global2040" 52.008328929351
16.488 "global2040" 51.6491898964459
16.328 "global2040" 51.2738379871475
16.167 "global2040" 50.8955047946106
16.012 "global2040" 50.518699079977
15.852 "global2040" 50.1032692938632
15.696 "global2040" 49.7207220304553
15.534 "global2040" 49.3014465363088
15.372 "global2040" 48.8607028559416
15.209 "global2040" 48.3907406352343
15.049 "global2040" 47.9403311139882
14.889 "global2040" 47.4393330962714
14.726 "global2040" 46.950009724779
14.565 "global2040" 46.4740849375945
14.402 "global2040" 45.9374785121678
14.238 "global2040" 45.3826307589846
14.077 "global2040" 44.7955488016911
13.915 "global2040" 44.1982067114726
13.752 "global2040" 43.6080550638594
13.59 "global2040" 42.9543043443239
13.425 "global2040" 42.2495476504345
13.259 "global2040" 41.5210241862129
13.092 "global2040" 40.7625798365059
12.927 "global2040" 39.9439204414853
12.762 "global2040" 39.1106394975334
12.596 "global2040" 38.1947077556585
12.429 "global2040" 37.1783210120057
12.264 "global2040" 36.1416595777284
12.095 "global2040" 35.0328776112013
11.927 "global2040" 33.6980190920003
11.757 "global2040" 32.1739203039632
11.589 "global2040" 30.6136777542243
11.418 "global2040" 28.7605621904524
11.246 "global2040" 26.5179201153615
11.073 "global2040" 23.7477136946498
10.9 "global2040" 19.5204849030175
10.756 "global2040" 16.2258869685998
10.71 "global2040" 16.2258624110772
10.666 "global2040" 16.2258476765637
10.619 "global2040" 16.2258329420501
10.574 "global2040" 16.2258083845276
10.53 "global2040" 16.225783827005
10.483 "global2040" 16.2255824553201
10.43 "global2040" 16.2251256854004
10.39 "global2040" 16.2249832517697
10.344 "global2040" 16.2247524110576
10.299 "global2040" 16.2243693137057
10.223 "global2040" 16.2222377207475
10.141 "global2040" 16.219467632203
10.055 "global2040" 16.2160148445312
9.96000000000001 "global2040" 16.2116043134797
9.881 "global2040" 16.2076358178342
9.798 "global2040" 16.2033186053684
9.714 "global2040" 16.1986035610373
9.628 "global2040" 16.1934121007684
9.54700000000001 "global2040" 16.1883778086438
9.45899999999999 "global2040" 16.1828130740321
9.371 "global2040" 16.1768554190593
9.283 "global2040" 16.1710156401949
9.193 "global2040" 16.1644538701673
9.10600000000001 "global2040" 16.157818427572
9.01600000000001 "global2040" 16.1500386044255
8.92100000000001 "global2040" 16.1418363918909
8.83800000000001 "global2040" 16.1355447546114
8.75200000000001 "global2040" 16.1276028518159
8.65700000000001 "global2040" 16.1181285596129
8.568 "global2040" 16.109577630258
8.47499999999999 "global2040" 16.1000247539827
8.38200000000001 "global2040" 16.0896270989315
8.28400000000001 "global2040" 16.0787628509516
8.184 "global2040" 16.0662041339151
8.084 "global2040" 16.0517495761372
7.977 "global2040" 16.0344512572469
7.879 "global2040" 16.0181794427997
7.773 "global2040" 15.998189619437
7.669 "global2040" 15.9773501057938
7.55500000000001 "global2040" 15.9441188662676
7.449 "global2040" 15.9166193525066
7.33500000000001 "global2040" 15.8814529802027
7.22799999999999 "global2040" 15.8495674929127
7.11 "global2040" 15.8116605010913
6.991 "global2040" 15.7690188189206
6.869 "global2040" 15.721558950824
6.756 "global2040" 15.6782198350128
6.64 "global2040" 15.6308876660334
6.524 "global2040" 15.5833197448376
6.401 "global2040" 15.5290377969741
6.279 "global2040" 15.4719906720707
6.16499999999999 "global2040" 15.4176055826125
6.04299999999999 "global2040" 15.3530536788151
5.913 "global2040" 15.2795235447703
5.798 "global2040" 15.2136209772323
5.67 "global2040" 15.1336125687365
5.54400000000001 "global2040" 15.0545962841522
5.411 "global2040" 14.9675889817273
5.279 "global2040" 14.8845943784884
5.151 "global2040" 14.7986135805064
5.02200000000001 "global2040" 14.7079717647429
4.896 "global2040" 14.6186069401524
4.76600000000001 "global2040" 14.5268305668465
4.631 "global2040" 14.4285955651079
4.509 "global2040" 14.3402867139873
4.372 "global2040" 14.2349496767248
4.23599999999999 "global2040" 14.1300644978772
4.10899999999999 "global2040" 14.0209456021406
3.96899999999999 "global2040" 13.9090615293639
3.82900000000001 "global2040" 13.7833761289093
3.68600000000001 "global2040" 13.6497046221187
3.559 "global2040" 13.5419609476454
3.41799999999999 "global2040" 13.409060547063
3.28399999999999 "global2040" 13.2768477571123
3.13900000000001 "global2040" 13.1255979756743
2.995 "global2040" 12.967761866686
2.86 "global2040" 12.8270079703895
2.714 "global2040" 12.646996418531
2.56399999999999 "global2040" 12.4554379195653
2.416 "global2040" 12.263412827671
2.27000000000001 "global2040" 12.0513045938284
2.121 "global2040" 11.8237251207739
1.974 "global2040" 11.5902763998279
1.827 "global2040" 11.3321670147286
1.673 "global2040" 11.0263718323252
1.533 "global2040" 10.7490240840535
1.38500000000001 "global2040" 10.4160142551507
1.229 "global2040" 10.0240369030803
1.07899999999999 "global2040" 9.60673092224302
0.926000000000002 "global2040" 9.09715250614429
0.772999999999996 "global2040" 8.58622342630483
0.617999999999995 "global2040" 7.90063633452453
0.460000000000008 "global2040" 6.94977397256236
0.302000000000007 "global2040" 5.75945120813187
0.140000000000001 "global2040" 3.88444506875124
0 "global2040" 0
100 "national2000" 100
99.982 "national2000" 99.9999754424775
99.981 "national2000" 99.9999754424775
99.979 "national2000" 99.9999656194684
99.978 "national2000" 99.9999508849549
99.973 "national2000" 99.9999508849549
99.97 "national2000" 99.9999312389369
99.967 "national2000" 99.9999263274322
99.964 "national2000" 99.9999263274322
99.957 "national2000" 99.9999017699097
99.953 "national2000" 99.9998821238917
99.947 "national2000" 99.9998723008827
99.943 "national2000" 99.9998575663691
99.94 "national2000" 99.9998477433602
99.936 "national2000" 99.9998280973421
99.932 "national2000" 99.9998035398196
99.926 "national2000" 99.9997838938015
99.92 "national2000" 99.999778982297
99.916 "national2000" 99.9997544247744
99.911 "national2000" 99.9997347787563
99.907 "national2000" 99.9997102212338
99.902 "national2000" 99.9996856637112
99.897 "national2000" 99.9996856637112
99.892 "national2000" 99.9996611061887
99.886 "national2000" 99.9996365486661
99.88 "national2000" 99.9996119911436
99.874 "national2000" 99.9995874336211
99.868 "national2000" 99.999567787603
99.86 "national2000" 99.9995432300803
99.852 "national2000" 99.9994941150353
99.844 "national2000" 99.9994695575127
99.837 "national2000" 99.9994449999902
99.83 "national2000" 99.9994204424676
99.822 "national2000" 99.999376238927
99.814 "national2000" 99.9993516814045
99.807 "national2000" 99.9993271238818
99.798 "national2000" 99.9993025663593
99.792 "national2000" 99.9992583628187
99.784 "national2000" 99.9992338052962
99.776 "national2000" 99.9992092477736
99.767 "national2000" 99.999165044233
99.757 "national2000" 99.9991355752059
99.748 "national2000" 99.9990913716653
99.738 "national2000" 99.9990668141427
99.727 "national2000" 99.9990176990977
99.717 "national2000" 99.9989734955571
99.707 "national2000" 99.9989440265299
99.696 "national2000" 99.9988998229893
99.684 "national2000" 99.9988507079442
99.673 "national2000" 99.9988065044036
99.662 "national2000" 99.9987573893585
99.648 "national2000" 99.998713185818
99.635 "national2000" 99.9986640707727
99.62 "national2000" 99.9986149557277
99.605 "national2000" 99.9985461946645
99.589 "national2000" 99.9984970796195
99.574 "national2000" 99.9984234070517
99.56 "national2000" 99.9983742920066
99.548 "national2000" 99.998330088466
99.533 "national2000" 99.9982662389074
99.52 "national2000" 99.9982171238623
99.504 "national2000" 99.9981630973126
99.489 "national2000" 99.9980992477539
99.475 "national2000" 99.9980452212043
99.461 "national2000" 99.9979961061592
99.448 "national2000" 99.9979469911141
99.434 "national2000" 99.99788805306
99.421 "national2000" 99.9978291150058
99.407 "national2000" 99.9977799999607
99.391 "national2000" 99.9977308849156
99.377 "national2000" 99.9976621238525
99.362 "national2000" 99.9976130088073
99.347 "national2000" 99.9975491592486
99.332 "national2000" 99.997495132699
99.318 "national2000" 99.9974460176538
99.303 "national2000" 99.9973772565907
99.285 "national2000" 99.9973035840231
99.268 "national2000" 99.9972348229599
99.25 "national2000" 99.9971807964103
99.233 "national2000" 99.9971071238426
99.215 "national2000" 99.9970383627794
99.196 "national2000" 99.9969646902118
99.178 "national2000" 99.9968959291486
99.159 "national2000" 99.9968222565809
99.139 "national2000" 99.9967338494997
99.118 "national2000" 99.9966601769321
99.099 "national2000" 99.9965865043643
99.081 "national2000" 99.9965128317967
99.062 "national2000" 99.9964440707336
99.042 "national2000" 99.9963703981658
99.022 "national2000" 99.9962819910846
99 "national2000" 99.9962034070124
98.977 "national2000" 99.9961100884267
98.955 "national2000" 99.9960216813455
98.934 "national2000" 99.9959430972733
98.913 "national2000" 99.9958596016966
98.893 "national2000" 99.9957810176245
98.871 "national2000" 99.9957073450567
98.851 "national2000" 99.9956189379756
98.828 "national2000" 99.9955403539033
98.808 "national2000" 99.9954519468221
98.787 "national2000" 99.99537336275
98.768 "national2000" 99.9952849556687
98.747 "national2000" 99.9951965485875
98.727 "national2000" 99.9950884954882
98.707 "national2000" 99.9949902653981
98.687 "national2000" 99.9948969468123
98.665 "national2000" 99.9947839822086
98.642 "national2000" 99.9946710176048
98.619 "national2000" 99.9945629645056
98.594 "national2000" 99.9944450883972
98.572 "national2000" 99.9943321237935
98.548 "national2000" 99.9942093361807
98.525 "national2000" 99.9940914600723
98.502 "national2000" 99.9939932299822
98.479 "national2000" 99.9938753538738
98.456 "national2000" 99.9937623892701
98.434 "national2000" 99.9936396016573
98.408 "national2000" 99.9935168140446
98.383 "national2000" 99.9933940264317
98.356 "national2000" 99.9932466812964
98.331 "national2000" 99.99310915917
98.306 "national2000" 99.9929765485482
98.282 "national2000" 99.9928439379264
98.254 "national2000" 99.992676946773
98.226 "national2000" 99.9925148671242
98.196 "national2000" 99.9923331414572
98.171 "national2000" 99.9921759733129
98.146 "national2000" 99.992023716673
98.124 "national2000" 99.9919009290602
98.1 "national2000" 99.9917634069339
98.077 "national2000" 99.9916160617985
98.051 "national2000" 99.9914638051587
98.024 "national2000" 99.9913017255098
97.994 "national2000" 99.9911150883383
97.963 "national2000" 99.9909382741759
97.932 "national2000" 99.9907467254999
97.901 "national2000" 99.9905649998331
97.867 "national2000" 99.9903587166435
97.832 "national2000" 99.990152433454
97.798 "national2000" 99.989951061769
97.762 "national2000" 99.989739867075
97.727 "national2000" 99.9895335838855
97.695 "national2000" 99.9893420352095
97.662 "national2000" 99.9891406635246
97.628 "national2000" 99.9889442033442
97.596 "national2000" 99.9887428316591
97.563 "national2000" 99.9885463714787
97.535 "national2000" 99.9883793803253
97.501 "national2000" 99.9881829201448
97.467 "national2000" 99.9879717254508
97.432 "national2000" 99.9877507077478
97.397 "national2000" 99.9875493360628
97.362 "national2000" 99.9873430528733
97.325 "national2000" 99.9871171236657
97.291 "national2000" 99.9869157519808
97.257 "national2000" 99.9867143802958
97.216 "national2000" 99.9864638935657
97.179 "national2000" 99.9862428758626
97.14 "national2000" 99.9860218581597
97.098 "national2000" 99.985766459925
97.063 "national2000" 99.9855503537265
97.026 "national2000" 99.9853293360236
96.987 "national2000" 99.9851132298249
96.955 "national2000" 99.9849069466355
96.92 "national2000" 99.9846417253918
96.887 "national2000" 99.9843912386618
96.857 "national2000" 99.9841505749407
96.822 "national2000" 99.9838853536971
96.788 "national2000" 99.9836103094444
96.753 "national2000" 99.9833450882008
96.72 "national2000" 99.9830749554526
96.684 "national2000" 99.9827360616413
96.649 "national2000" 99.9823627872985
96.614 "national2000" 99.9819747784421
96.578 "national2000" 99.9815425660449
96.538 "national2000" 99.9810710616118
96.503 "national2000" 99.9806781412509
96.466 "national2000" 99.9802753978809
96.431 "national2000" 99.9798530084929
96.392 "national2000" 99.9793176545011
96.353 "national2000" 99.9787823005094
96.316 "national2000" 99.9782665925356
96.277 "national2000" 99.9777557960664
96.239 "national2000" 99.9772646456152
96.199 "national2000" 99.9767391146326
96.159 "national2000" 99.9761693801092
96.121 "national2000" 99.9756585836399
96.082 "national2000" 99.9751281411527
96.042 "national2000" 99.9745878756564
96 "national2000" 99.974008318124
95.958 "national2000" 99.9734582296187
95.917 "national2000" 99.9728983181044
95.876 "national2000" 99.97233840659
95.834 "national2000" 99.9717637605622
95.791 "national2000" 99.9711891145343
95.745 "national2000" 99.9705653534613
95.702 "national2000" 99.9699661499109
95.657 "national2000" 99.9693767693694
95.61 "national2000" 99.968748096792
95.564 "national2000" 99.9681194242145
95.52 "national2000" 99.9675300436731
95.47 "national2000" 99.9668620790595
95.42 "national2000" 99.9662579640045
95.372 "national2000" 99.9656931409857
95.324 "national2000" 99.9651823445165
95.278 "national2000" 99.9646568135338
95.229 "national2000" 99.9638415037847
95.18 "national2000" 99.9630065480177
95.131 "national2000" 99.9621863267643
95.078 "national2000" 99.9612924329432
95.031 "national2000" 99.9606784948793
94.984 "national2000" 99.9600350877882
94.936 "national2000" 99.9595390258325
94.889 "national2000" 99.9590380523724
94.843 "national2000" 99.9584732293534
94.797 "national2000" 99.9578101762444
94.752 "national2000" 99.9573681408384
94.704 "national2000" 99.9567591142789
94.657 "national2000" 99.9562286717916
94.606 "national2000" 99.9557129638179
94.559 "national2000" 99.9551972558442
94.512 "national2000" 99.9546619018524
94.464 "national2000" 99.9541019903381
94.418 "national2000" 99.9536992469681
94.369 "national2000" 99.953257211562
94.323 "national2000" 99.9527611496064
94.276 "national2000" 99.9518623442807
94.232 "national2000" 99.9514988929469
94.186 "national2000" 99.9511747336491
94.137 "national2000" 99.950329954873
94.085 "national2000" 99.9492396008714
94.036 "national2000" 99.9488859725467
93.988 "national2000" 99.9488859725467
93.938 "national2000" 99.9488859725467
93.887 "national2000" 99.9488859725467
93.835 "national2000" 99.9488859725467
93.784 "national2000" 99.9488270344925
93.73 "national2000" 99.9486796893571
93.678 "national2000" 99.9485077866992
93.634 "national2000" 99.9483702645729
93.593 "national2000" 99.9483653530685
93.571 "national2000" 99.948208184924
93.552 "national2000" 99.9481738043925
93.529 "national2000" 99.9480706627977
93.51 "national2000" 99.9480657512931
93.483 "national2000" 99.9480461052752
93.457 "national2000" 99.9479380521759
93.424 "national2000" 99.9478103530586
93.39 "national2000" 99.9476335388961
93.357 "national2000" 99.9475107512834
93.315 "national2000" 99.9472111495081
93.266 "national2000" 99.9472013264991
93.22 "national2000" 99.9470048663187
93.173 "national2000" 99.9468427866697
93.123 "national2000" 99.9466021229487
93.074 "national2000" 99.9464056627682
93.022 "national2000" 99.9460029193983
92.97 "national2000" 99.9458555742629
92.913 "national2000" 99.9455756185057
92.857 "national2000" 99.9451826981449
92.801 "national2000" 99.9451335830997
92.743 "national2000" 99.9448438043335
92.681 "national2000" 99.9446473441531
92.623 "national2000" 99.9444901760086
92.563 "national2000" 99.944416503441
92.503 "national2000" 99.9441316361793
92.444 "national2000" 99.9440825211342
92.384 "national2000" 99.9440677866207
92.325 "national2000" 99.9439449990079
92.269 "national2000" 99.9438467689176
92.235 "national2000" 99.9437436273228
92.201 "national2000" 99.9437436273228
92.16 "national2000" 99.9436061051966
92.125 "national2000" 99.9435864591785
92.079 "national2000" 99.9435717246649
92.031 "national2000" 99.9435668131605
91.977 "national2000" 99.9435520786469
91.93 "national2000" 99.9434587600612
91.879 "national2000" 99.9434292910342
91.827 "national2000" 99.9434292910342
91.774 "national2000" 99.9434243795296
91.718 "national2000" 99.9433850874935
91.665 "national2000" 99.9432524768717
91.611 "national2000" 99.9432377423582
91.554 "national2000" 99.9429872556281
91.5 "national2000" 99.9429577866011
91.446 "national2000" 99.9429577866011
91.392 "national2000" 99.9427023883664
91.335 "national2000" 99.9427023883664
91.278 "national2000" 99.9426876538529
91.221 "national2000" 99.9426581848258
91.163 "national2000" 99.9426434503123
91.106 "national2000" 99.9426090697806
91.048 "national2000" 99.9423487600415
90.991 "national2000" 99.942294733492
90.934 "national2000" 99.9422014149062
90.883 "national2000" 99.9418477865814
90.834 "national2000" 99.941248583031
90.779 "national2000" 99.9403546892098
90.724 "national2000" 99.9387731847571
90.666 "national2000" 99.936671060826
90.585 "national2000" 99.9270592464966
90.465 "national2000" 99.9155859719572
90.347 "national2000" 99.8988770336085
90.229 "national2000" 99.8764854845395
90.108 "national2000" 99.8522815903059
89.989 "national2000" 99.8270708376473
89.87 "national2000" 99.7997137575171
89.748 "national2000" 99.7716052171966
89.628 "national2000" 99.7426666326135
89.505 "national2000" 99.7112526497567
89.38 "national2000" 99.6798730474314
89.257 "national2000" 99.6480022946549
89.132 "national2000" 99.6129243294323
89.007 "national2000" 99.5810486651513
88.882 "national2000" 99.5464274698482
88.757 "national2000" 99.5124349471227
88.633 "national2000" 99.4779463624415
88.509 "national2000" 99.4447789724739
88.386 "national2000" 99.4107569807214
