Prop_lost,median1,median2,median3,median4,median5,median6
0.89297,0.093,0.107,0.114,0.188,0.1555,0.1495
0.89335,0.093,0.107,0.114,0.188,0.1555,0.1495
0.89373,0.093,0.107,0.114,0.188,0.1555,0.1495
0.8945,0.093,0.107,0.114,0.188,0.1555,0.1495
0.89488,0.093,0.107,0.114,0.188,0.1555,0.1495
0.89526,0.093,0.107,0.114,0.188,0.1555,0.1495
0.89526,0.093,0.107,0.114,0.188,0.1555,0.1495
0.89564,0.093,0.107,0.114,0.188,0.1555,0.1495
0.89602,0.093,0.107,0.114,0.188,0.1555,0.1495
0.89641,0.093,0.107,0.114,0.188,0.1555,0.1495
0.89679,0.093,0.107,0.114,0.188,0.1555,0.1495
0.89717,0.093,0.107,0.114,0.188,0.1555,0.1495
0.89755,0.093,0.107,0.114,0.188,0.1555,0.1495
0.89832,0.093,0.107,0.114,0.188,0.1555,0.1495
0.8987,0.093,0.107,0.114,0.188,0.1555,0.1495
0.89946,0.093,0.107,0.114,0.188,0.1555,0.1495
0.90023,0.093,0.107,0.114,0.188,0.1555,0.1495
0.90061,0.093,0.107,0.114,0.188,0.1555,0.1495
0.90138,0.093,0.107,0.114,0.188,0.1555,0.1495
0.90214,0.093,0.107,0.114,0.188,0.1555,0.1495
0.90291,0.093,0.107,0.114,0.188,0.1555,0.1495
0.90329,0.093,0.107,0.114,0.188,0.1555,0.1495
0.90367,0.093,0.107,0.114,0.188,0.1555,0.1495
0.90443,0.093,0.107,0.114,0.188,0.1555,0.1495
0.90482,0.093,0.107,0.114,0.188,0.1555,0.1495
0.90558,0.093,0.107,0.114,0.188,0.1555,0.1495
0.90635,0.093,0.107,0.114,0.188,0.1555,0.1495
0.90673,0.093,0.107,0.114,0.188,0.1555,0.1495
0.90749,0.093,0.107,0.114,0.188,0.1555,0.1495
0.90826,0.093,0.107,0.114,0.188,0.1555,0.1495
0.9094,0.093,0.107,0.114,0.188,0.1555,0.1495
0.91017,0.093,0.107,0.114,0.188,0.1555,0.1495
0.91093,0.0925,0.107,0.114,0.188,0.1555,0.1495
0.9117,0.0925,0.107,0.114,0.188,0.1555,0.1495
0.91208,0.0925,0.107,0.114,0.188,0.1555,0.1495
0.91284,0.0925,0.107,0.114,0.188,0.1555,0.1495
0.91361,0.092,0.107,0.114,0.188,0.1555,0.1495
0.91437,0.092,0.107,0.114,0.188,0.1555,0.1495
0.91514,0.092,0.107,0.114,0.188,0.1555,0.1495
0.9159,0.092,0.107,0.114,0.188,0.1555,0.1495
0.91667,0.092,0.107,0.114,0.188,0.1555,0.1495
0.91743,0.092,0.1065,0.114,0.188,0.1555,0.1495
0.9182,0.092,0.106,0.114,0.188,0.1555,0.1495
0.91896,0.0915,0.1055,0.114,0.188,0.1555,0.1495
0.92011,0.0915,0.1045,0.114,0.188,0.1555,0.1495
0.92087,0.0915,0.103,0.114,0.188,0.1555,0.1495
0.92164,0.0915,0.1025,0.114,0.188,0.1555,0.1495
0.9224,0.091,0.1005,0.114,0.188,0.1555,0.1495
0.92317,0.091,0.0995,0.113,0.188,0.1555,0.1495
0.92431,0.091,0.099,0.113,0.188,0.1555,0.1495
0.92508,0.0905,0.099,0.113,0.188,0.1555,0.1495
0.92584,0.0905,0.099,0.112,0.188,0.1555,0.1495
0.92699,0.09,0.099,0.112,0.188,0.1555,0.1495
0.92775,0.09,0.099,0.112,0.188,0.1555,0.1495
0.9289,0.0895,0.099,0.111,0.188,0.1555,0.1495
0.92966,0.089,0.099,0.111,0.188,0.1555,0.1495
0.93043,0.089,0.099,0.111,0.188,0.1555,0.1495
0.93157,0.089,0.099,0.111,0.188,0.1555,0.1495
0.93234,0.089,0.099,0.111,0.188,0.1555,0.149
0.93349,0.089,0.099,0.111,0.187,0.1555,0.148
0.93463,0.0885,0.099,0.111,0.187,0.1555,0.146
0.93578,0.088,0.099,0.111,0.186,0.1555,0.1445
0.93693,0.086,0.099,0.111,0.184,0.1555,0.1435
0.93807,0.0855,0.099,0.111,0.1815,0.1555,0.1425
0.93922,0.0845,0.099,0.111,0.1795,0.1555,0.1385
0.94037,0.084,0.099,0.111,0.1795,0.1555,0.1355
0.94151,0.083,0.099,0.111,0.1795,0.1555,0.133
0.94266,0.083,0.099,0.109,0.1795,0.1555,0.1305
0.94381,0.083,0.0985,0.107,0.1795,0.1555,0.128
0.94495,0.083,0.098,0.105,0.1795,0.1555,0.1275
0.9461,0.0825,0.0975,0.104,0.1795,0.1555,0.1275
0.94725,0.082,0.097,0.102,0.1795,0.1555,0.1275
0.94839,0.081,0.097,0.101,0.1795,0.1555,0.1275
0.94954,0.079,0.097,0.099,0.1795,0.1555,0.1275
0.95107,0.078,0.097,0.096,0.1795,0.1555,0.1275
0.95222,0.077,0.097,0.095,0.1795,0.1555,0.1275
0.95336,0.076,0.097,0.095,0.1795,0.1555,0.1275
0.95451,0.075,0.097,0.095,0.1795,0.1555,0.1275
0.95566,0.073,0.097,0.095,0.1795,0.1555,0.1275
0.9568,0.072,0.097,0.095,0.1795,0.1555,0.1275
0.95833,0.071,0.097,0.095,0.1795,0.1555,0.1275
0.95948,0.069,0.0945,0.095,0.1795,0.1555,0.1275
0.96063,0.067,0.0935,0.095,0.1795,0.1555,0.1275
0.96177,0.066,0.093,0.095,0.1795,0.1555,0.1275
0.96292,0.066,0.0925,0.095,0.1795,0.1555,0.1275
0.96445,0.0645,0.09,0.095,0.1795,0.1555,0.1275
0.9656,0.063,0.0875,0.094,0.1795,0.1555,0.1275
0.96674,0.061,0.08,0.094,0.1795,0.1555,0.127
0.96789,0.0585,0.076,0.094,0.1795,0.1555,0.127
0.96942,0.0565,0.0755,0.094,0.1795,0.1555,0.1265
0.97057,0.054,0.0745,0.094,0.1795,0.1555,0.1265
0.97171,0.052,0.073,0.094,0.1795,0.1555,0.1265
0.97286,0.05,0.072,0.093,0.1795,0.1555,0.1265
0.97439,0.0485,0.071,0.092,0.1795,0.1555,0.126
0.97554,0.0465,0.07,0.091,0.1795,0.1555,0.126
0.97668,0.0445,0.0695,0.09,0.178,0.1555,0.125
0.97821,0.0415,0.068,0.087,0.176,0.1555,0.124
0.97936,0.039,0.0665,0.085,0.1735,0.1555,0.121
0.9805,0.0365,0.065,0.084,0.1705,0.1555,0.117
0.98203,0.034,0.0625,0.084,0.168,0.1555,0.109
0.98318,0.033,0.06,0.082,0.1665,0.1555,0.1065
0.98433,0.031,0.0575,0.081,0.1645,0.1555,0.1035
0.98586,0.028,0.0545,0.08,0.1625,0.1555,0.1005
0.987,0.0255,0.052,0.078,0.1575,0.1555,0.094
0.98853,0.022,0.0495,0.075,0.1425,0.1555,0.0915
0.98968,0.0185,0.046,0.072,0.129,0.1555,0.0915
0.99083,0.016,0.044,0.068,0.118,0.1555,0.0915
0.99197,0.0145,0.0425,0.065,0.112,0.1555,0.0915
0.99312,0.012,0.0395,0.062,0.1115,0.1555,0.0915
0.99427,0.0095,0.035,0.052,0.1115,0.1555,0.088
0.99541,0.007,0.0275,0.044,0.1025,0.1555,0.063
0.99656,0.005,0.0205,0.036,0.099,0.155,0.0555
0.99771,0.003,0.012,0.026,0.083,0.151,0.038
0.99885,0.001,0.0065,0.013,0.0415,0.1345,0.028
1,0,0,0,0,0,0
1,0,0,0,0,0,0
