Prop_lost,Felidae,Ursidae,Ailuridae,Canidae,Mustelidae,Viverridae,Otaridaee,Herpestidae,Procyonidae,Mephitidae,Hyaenidae,Eupleridae,Phocidae,Nandiniidae,Obobenidae,Prionodontidae,Dasyuridae,Myrmecobidae
0.28631,0.887,0.871,0.934,0.8225,0.774,0.835,0.967,0.8935,0.9195,0.8265,0.894,0.947,0.989,0.916,0.998,0.808,0.949,0.828
0.28746,0.887,0.871,0.934,0.8215,0.774,0.835,0.967,0.8935,0.9195,0.826,0.8935,0.947,0.989,0.916,0.998,0.808,0.949,0.828
0.28823,0.887,0.871,0.934,0.8205,0.7735,0.835,0.967,0.8935,0.9195,0.826,0.8935,0.947,0.989,0.916,0.998,0.808,0.949,0.828
0.28937,0.887,0.871,0.934,0.8195,0.7735,0.835,0.967,0.8935,0.9195,0.826,0.8935,0.947,0.989,0.916,0.998,0.808,0.949,0.828
0.29014,0.887,0.871,0.934,0.819,0.7735,0.835,0.967,0.893,0.9195,0.826,0.8935,0.947,0.989,0.916,0.998,0.808,0.949,0.828
0.29128,0.887,0.871,0.934,0.8175,0.7735,0.835,0.967,0.893,0.9195,0.826,0.893,0.947,0.989,0.916,0.998,0.808,0.949,0.828
0.29205,0.887,0.871,0.934,0.8165,0.7735,0.835,0.967,0.893,0.9195,0.826,0.893,0.947,0.989,0.916,0.998,0.808,0.949,0.828
0.29281,0.887,0.871,0.934,0.816,0.7735,0.835,0.967,0.893,0.9195,0.826,0.893,0.947,0.989,0.916,0.998,0.808,0.949,0.828
0.29396,0.887,0.871,0.934,0.816,0.7735,0.835,0.967,0.893,0.9195,0.826,0.8925,0.947,0.989,0.916,0.998,0.808,0.949,0.828
0.29472,0.887,0.871,0.934,0.816,0.7735,0.835,0.967,0.8925,0.9195,0.826,0.892,0.947,0.989,0.916,0.998,0.808,0.949,0.828
0.29587,0.887,0.871,0.934,0.816,0.7735,0.835,0.967,0.8925,0.9195,0.826,0.892,0.947,0.989,0.916,0.998,0.808,0.949,0.828
0.29664,0.887,0.8705,0.934,0.816,0.7735,0.835,0.967,0.8925,0.9195,0.826,0.8915,0.947,0.989,0.916,0.998,0.808,0.949,0.828
0.29778,0.887,0.8705,0.934,0.816,0.7735,0.835,0.967,0.8925,0.9195,0.826,0.8915,0.947,0.989,0.916,0.998,0.808,0.949,0.828
0.29855,0.887,0.8705,0.934,0.816,0.7735,0.835,0.967,0.8925,0.9195,0.826,0.8915,0.947,0.989,0.916,0.998,0.808,0.949,0.828
0.29969,0.887,0.8705,0.934,0.815,0.7735,0.835,0.967,0.892,0.919,0.826,0.8915,0.947,0.989,0.916,0.998,0.808,0.949,0.828
0.30084,0.887,0.8705,0.934,0.815,0.7735,0.835,0.967,0.892,0.919,0.826,0.891,0.947,0.989,0.916,0.998,0.808,0.949,0.828
0.30161,0.887,0.8705,0.934,0.815,0.7735,0.835,0.967,0.892,0.919,0.826,0.8905,0.947,0.989,0.916,0.998,0.808,0.949,0.828
0.30275,0.887,0.8705,0.934,0.815,0.7735,0.835,0.967,0.892,0.9185,0.826,0.8905,0.947,0.989,0.916,0.998,0.808,0.949,0.828
0.3039,0.886,0.8705,0.934,0.815,0.7735,0.835,0.967,0.892,0.9185,0.826,0.8905,0.947,0.989,0.916,0.998,0.808,0.949,0.828
0.30466,0.886,0.87,0.934,0.815,0.773,0.835,0.967,0.892,0.918,0.826,0.8905,0.947,0.989,0.916,0.998,0.808,0.949,0.828
0.30581,0.886,0.87,0.934,0.814,0.773,0.835,0.967,0.892,0.918,0.826,0.89,0.947,0.989,0.915,0.998,0.808,0.949,0.828
0.30657,0.886,0.87,0.934,0.814,0.773,0.835,0.967,0.8915,0.918,0.826,0.89,0.947,0.989,0.915,0.998,0.808,0.949,0.828
0.30772,0.886,0.87,0.934,0.814,0.773,0.835,0.967,0.8915,0.9175,0.826,0.89,0.947,0.989,0.915,0.998,0.808,0.949,0.828
0.30887,0.886,0.87,0.934,0.814,0.773,0.835,0.967,0.8915,0.917,0.826,0.8895,0.947,0.989,0.915,0.998,0.808,0.949,0.828
0.30963,0.886,0.87,0.934,0.814,0.773,0.835,0.967,0.8915,0.9165,0.826,0.889,0.947,0.989,0.915,0.998,0.808,0.949,0.828
0.31078,0.886,0.87,0.934,0.813,0.773,0.835,0.967,0.8915,0.9165,0.826,0.889,0.947,0.989,0.915,0.998,0.808,0.949,0.828
0.31193,0.886,0.87,0.934,0.813,0.773,0.835,0.967,0.8915,0.916,0.826,0.889,0.947,0.989,0.915,0.998,0.808,0.949,0.828
0.31269,0.886,0.87,0.934,0.813,0.773,0.835,0.967,0.8915,0.9155,0.8255,0.8885,0.947,0.989,0.915,0.998,0.808,0.949,0.828
0.31384,0.886,0.8695,0.934,0.8125,0.773,0.835,0.967,0.8915,0.9155,0.8255,0.888,0.947,0.989,0.915,0.998,0.8075,0.949,0.828
0.31498,0.886,0.8695,0.934,0.812,0.773,0.835,0.967,0.891,0.915,0.8255,0.8875,0.947,0.989,0.915,0.998,0.8075,0.949,0.828
0.31575,0.886,0.8695,0.934,0.812,0.773,0.835,0.967,0.891,0.9145,0.8255,0.8875,0.947,0.989,0.915,0.998,0.8075,0.949,0.828
0.3169,0.886,0.8695,0.934,0.8115,0.7725,0.835,0.967,0.891,0.9145,0.8255,0.887,0.947,0.989,0.915,0.998,0.8075,0.949,0.828
0.31804,0.886,0.869,0.934,0.8115,0.7725,0.835,0.967,0.891,0.9145,0.8255,0.8865,0.947,0.989,0.915,0.998,0.8075,0.949,0.828
0.31881,0.886,0.869,0.934,0.8105,0.7725,0.835,0.967,0.891,0.914,0.8255,0.8865,0.947,0.989,0.914,0.998,0.8075,0.949,0.828
0.31995,0.886,0.869,0.934,0.8105,0.7725,0.835,0.967,0.891,0.914,0.8255,0.8855,0.947,0.989,0.914,0.998,0.8075,0.949,0.828
0.3211,0.886,0.869,0.934,0.81,0.7725,0.835,0.967,0.891,0.914,0.8255,0.8855,0.947,0.989,0.914,0.998,0.8075,0.949,0.828
0.32225,0.886,0.869,0.934,0.81,0.772,0.835,0.967,0.891,0.9135,0.825,0.8845,0.947,0.989,0.914,0.998,0.8075,0.949,0.828
0.32301,0.886,0.869,0.934,0.809,0.7705,0.835,0.967,0.891,0.9135,0.8245,0.8845,0.947,0.989,0.914,0.998,0.8075,0.949,0.828
0.32416,0.886,0.869,0.934,0.8085,0.7695,0.835,0.967,0.8905,0.913,0.8245,0.8835,0.947,0.989,0.914,0.998,0.8075,0.949,0.828
0.32531,0.886,0.8685,0.934,0.8085,0.768,0.835,0.967,0.8905,0.9125,0.824,0.8825,0.947,0.989,0.914,0.998,0.8075,0.949,0.828
0.32607,0.886,0.8685,0.934,0.808,0.7665,0.835,0.967,0.8905,0.912,0.8235,0.8825,0.947,0.989,0.914,0.998,0.8075,0.949,0.828
0.32722,0.886,0.8685,0.934,0.8075,0.7665,0.835,0.967,0.89,0.912,0.823,0.882,0.947,0.989,0.914,0.998,0.8075,0.949,0.828
0.32798,0.886,0.8685,0.934,0.8065,0.7665,0.835,0.967,0.89,0.9115,0.8225,0.882,0.947,0.989,0.914,0.998,0.8075,0.949,0.828
0.32913,0.886,0.8685,0.934,0.806,0.7665,0.835,0.967,0.89,0.911,0.8225,0.882,0.947,0.989,0.914,0.998,0.8075,0.949,0.828
0.33028,0.886,0.8685,0.934,0.8055,0.7665,0.835,0.967,0.89,0.911,0.8215,0.8815,0.947,0.989,0.914,0.998,0.8075,0.949,0.828
0.33104,0.886,0.8685,0.934,0.805,0.7665,0.835,0.967,0.89,0.911,0.821,0.8815,0.947,0.989,0.914,0.998,0.807,0.949,0.828
0.33219,0.886,0.8685,0.934,0.8045,0.7665,0.835,0.967,0.89,0.911,0.821,0.8815,0.947,0.989,0.914,0.998,0.807,0.949,0.828
0.33295,0.886,0.8685,0.934,0.804,0.7665,0.835,0.967,0.8895,0.91,0.8205,0.8805,0.947,0.989,0.914,0.998,0.807,0.949,0.828
0.3341,0.886,0.8685,0.934,0.8035,0.7665,0.835,0.967,0.8895,0.9095,0.82,0.8805,0.947,0.989,0.914,0.998,0.807,0.949,0.828
0.33486,0.886,0.8685,0.934,0.803,0.7665,0.835,0.967,0.8895,0.909,0.8195,0.8805,0.947,0.989,0.914,0.998,0.807,0.949,0.828
0.33601,0.885,0.868,0.934,0.8025,0.7665,0.835,0.967,0.8895,0.908,0.819,0.88,0.947,0.989,0.914,0.998,0.807,0.949,0.828
0.33677,0.884,0.868,0.934,0.802,0.766,0.835,0.967,0.8895,0.907,0.8185,0.88,0.947,0.989,0.914,0.998,0.807,0.949,0.828
0.33792,0.883,0.868,0.934,0.802,0.766,0.835,0.967,0.8895,0.906,0.818,0.8795,0.947,0.989,0.914,0.998,0.807,0.949,0.828
0.33869,0.882,0.868,0.934,0.802,0.766,0.835,0.967,0.889,0.9055,0.8175,0.879,0.947,0.989,0.914,0.998,0.807,0.949,0.828
0.33983,0.881,0.868,0.934,0.8015,0.766,0.835,0.967,0.889,0.9045,0.817,0.879,0.947,0.989,0.914,0.998,0.807,0.949,0.828
0.34098,0.881,0.868,0.934,0.8015,0.766,0.835,0.967,0.889,0.9035,0.8165,0.8785,0.947,0.989,0.914,0.998,0.807,0.949,0.828
0.34174,0.881,0.868,0.934,0.8015,0.766,0.835,0.967,0.889,0.902,0.816,0.8785,0.947,0.989,0.914,0.998,0.807,0.949,0.828
0.34289,0.881,0.868,0.934,0.801,0.766,0.835,0.967,0.889,0.9005,0.8155,0.8785,0.947,0.989,0.914,0.998,0.807,0.949,0.828
0.34365,0.881,0.868,0.934,0.801,0.766,0.835,0.967,0.889,0.8995,0.8155,0.878,0.947,0.989,0.914,0.998,0.807,0.949,0.828
0.3448,0.881,0.868,0.934,0.8005,0.766,0.835,0.967,0.8885,0.8985,0.815,0.8775,0.947,0.989,0.914,0.998,0.807,0.949,0.828
0.34557,0.881,0.868,0.934,0.8,0.766,0.835,0.967,0.8885,0.8975,0.8145,0.877,0.947,0.989,0.914,0.998,0.807,0.949,0.828
0.34671,0.88,0.868,0.934,0.8,0.766,0.835,0.967,0.8885,0.897,0.813,0.877,0.947,0.989,0.914,0.998,0.807,0.949,0.828
0.34748,0.88,0.868,0.934,0.7995,0.766,0.835,0.967,0.8885,0.8955,0.812,0.8765,0.947,0.989,0.914,0.998,0.807,0.949,0.828
0.34862,0.88,0.868,0.934,0.7995,0.7655,0.835,0.967,0.8885,0.8955,0.8115,0.876,0.947,0.989,0.913,0.998,0.807,0.949,0.828
0.34977,0.88,0.868,0.934,0.799,0.7655,0.835,0.967,0.888,0.8945,0.8105,0.8755,0.947,0.989,0.913,0.998,0.807,0.949,0.828
0.35054,0.879,0.8675,0.934,0.798,0.7655,0.835,0.967,0.888,0.8945,0.8105,0.8755,0.947,0.989,0.913,0.998,0.807,0.949,0.828
0.35168,0.879,0.8675,0.934,0.797,0.7655,0.835,0.967,0.888,0.8945,0.8095,0.875,0.947,0.989,0.913,0.998,0.807,0.949,0.828
0.35245,0.879,0.8675,0.934,0.796,0.7655,0.835,0.967,0.888,0.8945,0.809,0.8745,0.947,0.989,0.913,0.998,0.807,0.949,0.828
0.35359,0.878,0.8675,0.934,0.7955,0.7655,0.835,0.967,0.888,0.8945,0.8085,0.874,0.947,0.989,0.913,0.998,0.807,0.949,0.828
0.35436,0.878,0.8675,0.934,0.795,0.7655,0.835,0.967,0.888,0.8945,0.808,0.874,0.947,0.989,0.913,0.998,0.807,0.949,0.828
0.3555,0.878,0.8675,0.934,0.795,0.7655,0.835,0.967,0.8875,0.894,0.807,0.8735,0.947,0.989,0.913,0.998,0.807,0.949,0.828
0.35665,0.877,0.8675,0.934,0.7945,0.765,0.835,0.967,0.8875,0.8935,0.8065,0.8735,0.947,0.989,0.913,0.998,0.807,0.949,0.828
0.35742,0.877,0.8675,0.934,0.7945,0.765,0.835,0.967,0.8875,0.8935,0.806,0.873,0.947,0.989,0.913,0.998,0.807,0.949,0.828
0.35856,0.877,0.8675,0.934,0.794,0.765,0.835,0.967,0.887,0.893,0.8055,0.8725,0.947,0.989,0.913,0.998,0.807,0.949,0.828
0.35933,0.876,0.867,0.934,0.794,0.765,0.835,0.967,0.887,0.8925,0.804,0.8725,0.947,0.989,0.913,0.998,0.807,0.949,0.828
0.36047,0.876,0.867,0.934,0.794,0.765,0.835,0.967,0.887,0.8925,0.8035,0.872,0.947,0.989,0.913,0.998,0.807,0.949,0.828
0.36162,0.876,0.867,0.934,0.7935,0.7645,0.835,0.967,0.887,0.8915,0.8025,0.872,0.947,0.989,0.913,0.998,0.807,0.949,0.828
0.36239,0.875,0.867,0.934,0.7935,0.7645,0.835,0.967,0.8865,0.8915,0.8015,0.8715,0.947,0.989,0.913,0.998,0.807,0.949,0.828
0.36353,0.875,0.867,0.934,0.793,0.7645,0.835,0.967,0.8865,0.891,0.801,0.8715,0.947,0.989,0.913,0.998,0.807,0.949,0.828
0.3643,0.875,0.867,0.934,0.793,0.7645,0.835,0.967,0.8865,0.8905,0.8005,0.871,0.947,0.989,0.913,0.998,0.807,0.949,0.828
0.36544,0.874,0.867,0.934,0.7925,0.7645,0.835,0.967,0.8865,0.89,0.8,0.871,0.947,0.989,0.913,0.998,0.807,0.949,0.828
0.36659,0.874,0.867,0.934,0.792,0.764,0.835,0.967,0.886,0.89,0.799,0.87,0.947,0.989,0.913,0.998,0.807,0.949,0.828
0.36735,0.874,0.8665,0.934,0.792,0.7635,0.835,0.967,0.886,0.8895,0.7985,0.8695,0.947,0.989,0.913,0.998,0.807,0.949,0.828
0.3685,0.874,0.8665,0.934,0.7915,0.7635,0.835,0.967,0.886,0.889,0.7985,0.8695,0.947,0.989,0.912,0.998,0.807,0.949,0.828
0.36965,0.873,0.8665,0.934,0.7915,0.7635,0.835,0.967,0.886,0.8885,0.7975,0.869,0.947,0.989,0.912,0.998,0.807,0.949,0.828
0.37041,0.873,0.8665,0.934,0.791,0.7635,0.835,0.967,0.8855,0.888,0.797,0.869,0.947,0.989,0.912,0.998,0.807,0.949,0.828
0.37156,0.872,0.8665,0.934,0.791,0.7635,0.835,0.967,0.8855,0.8875,0.7965,0.869,0.947,0.989,0.912,0.998,0.807,0.949,0.828
0.37271,0.872,0.8665,0.934,0.7905,0.7635,0.835,0.967,0.885,0.8865,0.7955,0.8685,0.947,0.989,0.912,0.998,0.807,0.949,0.828
0.37347,0.872,0.866,0.934,0.79,0.7635,0.835,0.967,0.885,0.8865,0.7945,0.868,0.947,0.989,0.912,0.998,0.807,0.949,0.828
0.37462,0.872,0.866,0.934,0.7895,0.7635,0.835,0.967,0.8845,0.886,0.7935,0.8675,0.947,0.989,0.911,0.998,0.807,0.949,0.828
0.37576,0.872,0.866,0.934,0.789,0.7635,0.835,0.967,0.8845,0.8855,0.792,0.867,0.947,0.989,0.911,0.998,0.807,0.949,0.828
0.37653,0.872,0.8655,0.934,0.7885,0.7635,0.835,0.967,0.884,0.8845,0.792,0.866,0.947,0.989,0.911,0.998,0.807,0.949,0.828
0.37768,0.872,0.8655,0.934,0.788,0.7635,0.835,0.967,0.884,0.883,0.792,0.8655,0.947,0.989,0.911,0.998,0.807,0.949,0.828
0.37882,0.872,0.8655,0.934,0.788,0.7635,0.835,0.967,0.8835,0.8815,0.7915,0.865,0.947,0.989,0.911,0.998,0.807,0.949,0.828
0.37997,0.872,0.8655,0.934,0.788,0.7635,0.835,0.967,0.8825,0.88,0.7915,0.864,0.947,0.989,0.911,0.998,0.807,0.949,0.828
0.38112,0.872,0.865,0.934,0.7875,0.7635,0.835,0.967,0.882,0.879,0.7915,0.8635,0.947,0.989,0.911,0.998,0.807,0.949,0.828
0.38226,0.871,0.8645,0.934,0.7875,0.7635,0.835,0.967,0.8815,0.8775,0.7915,0.863,0.947,0.989,0.911,0.998,0.807,0.949,0.828
0.38341,0.871,0.8645,0.934,0.7875,0.7635,0.835,0.967,0.881,0.8765,0.791,0.8625,0.947,0.989,0.91,0.998,0.807,0.949,0.828
0.38456,0.871,0.8645,0.934,0.787,0.7635,0.835,0.967,0.8805,0.8755,0.791,0.8615,0.947,0.989,0.91,0.998,0.807,0.949,0.828
0.38532,0.871,0.864,0.934,0.787,0.7635,0.835,0.967,0.8805,0.875,0.791,0.861,0.947,0.989,0.91,0.998,0.807,0.949,0.828
0.38647,0.871,0.864,0.934,0.7865,0.7635,0.835,0.967,0.8805,0.875,0.791,0.86,0.947,0.989,0.91,0.998,0.807,0.949,0.828
0.38761,0.871,0.864,0.934,0.786,0.7635,0.835,0.967,0.8805,0.874,0.791,0.8595,0.947,0.989,0.909,0.998,0.807,0.949,0.828
0.38876,0.871,0.864,0.934,0.786,0.7635,0.835,0.967,0.8805,0.874,0.791,0.8595,0.947,0.989,0.909,0.998,0.807,0.949,0.828
0.38991,0.871,0.8635,0.934,0.7855,0.7635,0.835,0.967,0.8805,0.8735,0.791,0.859,0.947,0.989,0.909,0.998,0.8065,0.949,0.828
0.39106,0.871,0.8635,0.934,0.785,0.7635,0.835,0.967,0.8805,0.873,0.79,0.8585,0.947,0.989,0.908,0.998,0.8065,0.949,0.828
0.3922,0.871,0.8635,0.934,0.7845,0.7635,0.835,0.967,0.8805,0.8725,0.789,0.858,0.947,0.989,0.908,0.998,0.8065,0.949,0.828
0.39335,0.871,0.8635,0.934,0.784,0.7635,0.835,0.967,0.8805,0.872,0.7885,0.8575,0.947,0.989,0.907,0.998,0.8065,0.949,0.828
0.3945,0.871,0.863,0.934,0.783,0.7635,0.835,0.967,0.8805,0.871,0.7875,0.8565,0.947,0.989,0.907,0.998,0.8065,0.949,0.828
0.39564,0.871,0.863,0.934,0.782,0.7635,0.835,0.967,0.8805,0.8705,0.7865,0.856,0.947,0.989,0.906,0.998,0.8065,0.949,0.828
0.39679,0.871,0.8625,0.934,0.781,0.763,0.835,0.967,0.8805,0.8695,0.7855,0.855,0.947,0.989,0.906,0.998,0.8065,0.949,0.828
0.39755,0.87,0.8625,0.934,0.7805,0.762,0.835,0.967,0.8805,0.8685,0.7845,0.854,0.947,0.989,0.905,0.998,0.8065,0.949,0.828
0.3987,0.869,0.8625,0.934,0.78,0.7615,0.835,0.967,0.8805,0.8675,0.7835,0.8535,0.947,0.989,0.905,0.998,0.8065,0.949,0.828
0.39985,0.869,0.862,0.934,0.7795,0.7605,0.835,0.967,0.8805,0.8665,0.783,0.853,0.947,0.989,0.905,0.998,0.8065,0.949,0.828
0.40099,0.869,0.862,0.934,0.779,0.76,0.835,0.967,0.8805,0.866,0.782,0.8525,0.947,0.989,0.905,0.998,0.8065,0.949,0.828
0.40214,0.868,0.8615,0.934,0.779,0.7595,0.835,0.967,0.8805,0.865,0.781,0.8515,0.947,0.989,0.904,0.998,0.8065,0.949,0.828
0.40329,0.868,0.8615,0.934,0.7785,0.758,0.835,0.967,0.8805,0.864,0.7805,0.851,0.947,0.989,0.903,0.998,0.8065,0.949,0.828
0.40443,0.866,0.8615,0.934,0.7785,0.756,0.835,0.967,0.8805,0.8635,0.7795,0.8505,0.947,0.989,0.902,0.998,0.8065,0.949,0.828
0.40558,0.866,0.861,0.934,0.778,0.7535,0.835,0.967,0.8805,0.8625,0.7785,0.8495,0.947,0.989,0.902,0.998,0.8065,0.949,0.828
0.40673,0.866,0.861,0.934,0.7775,0.7515,0.835,0.967,0.8805,0.8625,0.7775,0.849,0.947,0.989,0.902,0.998,0.8065,0.949,0.828
0.40787,0.865,0.861,0.934,0.7775,0.75,0.835,0.967,0.8805,0.8615,0.777,0.8485,0.947,0.989,0.901,0.998,0.8065,0.949,0.828
0.40902,0.864,0.8605,0.934,0.7775,0.7485,0.835,0.967,0.8805,0.861,0.776,0.8475,0.947,0.989,0.901,0.998,0.8065,0.949,0.828
0.40979,0.863,0.8605,0.934,0.777,0.747,0.834,0.967,0.8805,0.86,0.775,0.8465,0.947,0.989,0.9,0.998,0.8065,0.949,0.828
0.41093,0.863,0.8605,0.934,0.777,0.7455,0.832,0.967,0.8805,0.859,0.774,0.8455,0.947,0.989,0.898,0.998,0.806,0.949,0.828
0.41208,0.862,0.86,0.934,0.7765,0.744,0.83,0.967,0.8805,0.858,0.7725,0.845,0.947,0.989,0.897,0.998,0.806,0.949,0.828
0.41323,0.862,0.86,0.934,0.7755,0.743,0.829,0.967,0.8805,0.8565,0.7715,0.8435,0.947,0.989,0.896,0.998,0.806,0.949,0.828
0.41437,0.862,0.8595,0.934,0.7735,0.742,0.828,0.967,0.8805,0.855,0.7705,0.843,0.947,0.989,0.895,0.998,0.806,0.949,0.828
0.41552,0.862,0.8595,0.934,0.7725,0.7415,0.827,0.967,0.8805,0.853,0.7695,0.8425,0.947,0.989,0.895,0.998,0.806,0.949,0.828
0.41667,0.862,0.8595,0.934,0.7705,0.741,0.826,0.967,0.8805,0.852,0.7695,0.842,0.947,0.989,0.895,0.998,0.806,0.949,0.828
0.41781,0.862,0.859,0.934,0.7685,0.7405,0.825,0.967,0.8805,0.85,0.7695,0.8415,0.947,0.989,0.894,0.998,0.806,0.949,0.828
0.41896,0.862,0.859,0.934,0.767,0.74,0.825,0.967,0.8805,0.849,0.7695,0.841,0.947,0.989,0.894,0.998,0.806,0.949,0.828
0.42011,0.861,0.859,0.934,0.7655,0.739,0.824,0.967,0.8805,0.849,0.7695,0.8405,0.947,0.989,0.894,0.998,0.806,0.949,0.828
0.42125,0.859,0.8585,0.934,0.7635,0.738,0.822,0.967,0.8805,0.848,0.7695,0.8395,0.947,0.989,0.893,0.998,0.806,0.949,0.828
0.4224,0.857,0.8585,0.934,0.7615,0.7365,0.821,0.967,0.8805,0.8475,0.769,0.8385,0.947,0.989,0.893,0.998,0.806,0.949,0.828
0.42355,0.857,0.8585,0.934,0.7595,0.7355,0.82,0.967,0.8805,0.847,0.769,0.838,0.947,0.989,0.892,0.998,0.806,0.949,0.828
0.42431,0.856,0.8585,0.934,0.757,0.7355,0.819,0.967,0.8805,0.846,0.769,0.8375,0.947,0.989,0.892,0.998,0.806,0.949,0.828
0.42546,0.856,0.858,0.934,0.7545,0.7355,0.818,0.967,0.8805,0.845,0.769,0.836,0.947,0.989,0.891,0.998,0.806,0.949,0.828
0.42661,0.855,0.858,0.934,0.752,0.7355,0.816,0.967,0.8805,0.845,0.769,0.835,0.947,0.989,0.89,0.998,0.806,0.949,0.828
0.42775,0.854,0.858,0.934,0.75,0.735,0.815,0.967,0.8805,0.844,0.769,0.8345,0.947,0.989,0.89,0.998,0.806,0.949,0.828
0.4289,0.854,0.8575,0.934,0.749,0.735,0.814,0.967,0.8805,0.8435,0.769,0.834,0.947,0.989,0.889,0.998,0.806,0.949,0.828
0.43005,0.853,0.8575,0.934,0.749,0.735,0.813,0.967,0.8805,0.843,0.769,0.8335,0.947,0.989,0.889,0.998,0.806,0.949,0.828
0.43119,0.853,0.857,0.934,0.748,0.735,0.812,0.967,0.8805,0.842,0.769,0.8325,0.947,0.989,0.888,0.998,0.806,0.949,0.828
0.43234,0.852,0.857,0.934,0.7475,0.735,0.811,0.967,0.8805,0.841,0.769,0.8315,0.947,0.989,0.888,0.998,0.806,0.949,0.828
0.43349,0.851,0.857,0.934,0.746,0.735,0.811,0.967,0.8805,0.84,0.769,0.8305,0.947,0.989,0.887,0.998,0.806,0.949,0.828
0.43463,0.85,0.8565,0.934,0.745,0.735,0.811,0.967,0.8805,0.8385,0.769,0.83,0.947,0.989,0.887,0.998,0.806,0.949,0.828
0.43578,0.849,0.8565,0.934,0.7435,0.735,0.81,0.967,0.8805,0.8375,0.769,0.8295,0.947,0.9885,0.886,0.998,0.806,0.949,0.828
0.43693,0.847,0.856,0.934,0.7425,0.735,0.81,0.967,0.8805,0.8355,0.769,0.829,0.947,0.9885,0.885,0.998,0.806,0.949,0.828
0.43807,0.846,0.856,0.934,0.7415,0.735,0.81,0.967,0.8805,0.8335,0.769,0.8285,0.947,0.988,0.884,0.998,0.806,0.949,0.828
0.43922,0.844,0.8555,0.934,0.74,0.735,0.81,0.967,0.8805,0.8315,0.7685,0.8275,0.947,0.988,0.883,0.998,0.806,0.949,0.828
0.44037,0.842,0.8555,0.934,0.739,0.735,0.81,0.967,0.8805,0.8305,0.7685,0.827,0.947,0.987,0.882,0.998,0.806,0.949,0.828
0.44151,0.841,0.8555,0.934,0.7375,0.735,0.81,0.967,0.8805,0.829,0.7675,0.8265,0.947,0.987,0.881,0.998,0.806,0.949,0.828
0.44266,0.84,0.855,0.934,0.7365,0.735,0.81,0.967,0.8805,0.828,0.7675,0.8255,0.947,0.986,0.88,0.998,0.806,0.948,0.828
0.44343,0.839,0.855,0.934,0.7355,0.7345,0.81,0.967,0.8805,0.827,0.7675,0.825,0.947,0.985,0.879,0.998,0.806,0.948,0.828
0.44457,0.838,0.8545,0.934,0.734,0.7345,0.81,0.967,0.8805,0.826,0.7675,0.824,0.947,0.985,0.876,0.998,0.806,0.948,0.828
0.44572,0.837,0.8545,0.934,0.733,0.7345,0.81,0.967,0.8805,0.826,0.7675,0.8225,0.947,0.984,0.875,0.998,0.806,0.948,0.828
0.44687,0.837,0.8545,0.934,0.7325,0.734,0.81,0.967,0.8805,0.825,0.767,0.822,0.947,0.984,0.874,0.998,0.806,0.948,0.828
0.44801,0.836,0.854,0.934,0.7315,0.7335,0.81,0.967,0.8805,0.8245,0.767,0.821,0.947,0.984,0.873,0.998,0.806,0.948,0.828
0.44916,0.835,0.854,0.934,0.731,0.7325,0.81,0.967,0.8805,0.8235,0.767,0.82,0.947,0.984,0.873,0.998,0.806,0.947,0.828
0.45031,0.835,0.854,0.934,0.7295,0.732,0.81,0.967,0.88,0.8235,0.766,0.819,0.947,0.983,0.872,0.998,0.806,0.947,0.828
0.45145,0.834,0.8535,0.934,0.729,0.7315,0.81,0.967,0.8795,0.8225,0.766,0.8185,0.947,0.983,0.872,0.998,0.806,0.947,0.828
0.45222,0.833,0.853,0.934,0.7285,0.7305,0.81,0.967,0.879,0.8215,0.766,0.8175,0.947,0.982,0.872,0.998,0.806,0.947,0.828
0.45336,0.832,0.8525,0.934,0.727,0.73,0.81,0.967,0.879,0.8205,0.7655,0.8165,0.947,0.981,0.871,0.998,0.806,0.947,0.828
0.45451,0.831,0.8525,0.934,0.726,0.7295,0.81,0.967,0.8785,0.819,0.765,0.816,0.947,0.98,0.87,0.998,0.806,0.947,0.828
0.45566,0.83,0.852,0.934,0.725,0.729,0.81,0.967,0.878,0.818,0.7645,0.8155,0.947,0.979,0.869,0.998,0.806,0.947,0.828
0.4568,0.829,0.852,0.934,0.723,0.7285,0.81,0.967,0.878,0.816,0.764,0.8145,0.947,0.978,0.868,0.998,0.806,0.947,0.828
0.45795,0.828,0.8515,0.934,0.722,0.728,0.81,0.967,0.8775,0.815,0.764,0.8135,0.947,0.977,0.867,0.998,0.806,0.947,0.828
0.45872,0.826,0.8515,0.934,0.721,0.7275,0.81,0.967,0.8775,0.814,0.7635,0.813,0.947,0.977,0.866,0.998,0.806,0.947,0.828
0.45986,0.824,0.8515,0.934,0.7205,0.7255,0.81,0.967,0.877,0.812,0.7635,0.812,0.947,0.976,0.865,0.998,0.806,0.947,0.828
0.46101,0.822,0.8515,0.934,0.7195,0.724,0.81,0.967,0.877,0.81,0.763,0.8115,0.947,0.975,0.864,0.998,0.806,0.947,0.828
0.46216,0.821,0.851,0.934,0.719,0.723,0.81,0.967,0.877,0.808,0.763,0.81,0.947,0.974,0.864,0.998,0.806,0.947,0.828
0.4633,0.82,0.851,0.934,0.718,0.7215,0.81,0.967,0.8765,0.807,0.763,0.8095,0.947,0.973,0.863,0.998,0.806,0.947,0.828
0.46445,0.819,0.851,0.934,0.717,0.7205,0.81,0.967,0.8765,0.806,0.7625,0.8085,0.947,0.972,0.862,0.998,0.806,0.947,0.828
