"pr_rem";"group";"variant";"value"
79.827;"LC";"national2040";85.5091200606112
79.701;"LC";"national2040";85.4568522455867
79.576;"LC";"national2040";85.4053749440868
79.45;"LC";"national2040";85.3548446934431
79.325;"LC";"national2040";85.3000957617126
79.201;"LC";"national2040";85.2489471886091
79.077;"LC";"national2040";85.1913336237101
78.948;"LC";"national2040";85.1325851631569
78.82;"LC";"national2040";85.0753864221866
78.692;"LC";"national2040";85.0129045462746
78.568;"LC";"national2040";84.9549309455128
78.442;"LC";"national2040";84.8924882039337
78.318;"LC";"national2040";84.8368783168793
78.193;"LC";"national2040";84.778505545922
78.066;"LC";"national2040";84.7212676706189
77.941;"LC";"national2040";84.6634427803221
77.814;"LC";"national2040";84.6009374238103
77.688;"LC";"national2040";84.5406940317403
77.564;"LC";"national2040";84.4806854456677
77.438;"LC";"national2040";84.4225396538412
77.31;"LC";"national2040";84.3623119155043
77.184;"LC";"national2040";84.3020137353681
77.056;"LC";"national2040";84.2379351786737
76.929;"LC";"national2040";84.172424305395
76.802;"LC";"national2040";84.1097545846849
76.676;"LC";"national2040";84.0479066849658
76.55;"LC";"national2040";83.9887355736173
76.423;"LC";"national2040";83.9312394117171
76.296;"LC";"national2040";83.8620107768126
76.17;"LC";"national2040";83.7982452947813
76.044;"LC";"national2040";83.7449599871014
75.916;"LC";"national2040";83.6788386182293
75.791;"LC";"national2040";83.6168967961113
75.666;"LC";"national2040";83.5524190692211
75.542;"LC";"national2040";83.4923635219491
75.416;"LC";"national2040";83.4329106434036
75.29;"LC";"national2040";83.3637133159655
75.164;"LC";"national2040";83.2968249141687
75.038;"LC";"national2040";83.2395165970662
74.915;"LC";"national2040";83.1800011035882
74.79;"LC";"national2040";83.1147015557072
74.667;"LC";"national2040";83.0511317453404
74.545;"LC";"national2040";82.9951774761564
74.421;"LC";"national2040";82.9334234988363
74.301;"LC";"national2040";82.8721547872442
74.175;"LC";"national2040";82.8065499915665
74.054;"LC";"national2040";82.7464787905612
73.927;"LC";"national2040";82.6739706985596
73.802;"LC";"national2040";82.6062448220386
73.677;"LC";"national2040";82.5436533699944
73.55;"LC";"national2040";82.4718183885186
73.424;"LC";"national2040";82.4010008996983
73.296;"LC";"national2040";82.3342768620996
73.168;"LC";"national2040";82.2673806334361
73.04;"LC";"national2040";82.1991068762545
72.912;"LC";"national2040";82.109262274777
72.785;"LC";"national2040";82.038812648686
72.659;"LC";"national2040";81.9764638295058
72.536;"LC";"national2040";81.9127296549409
72.41;"LC";"national2040";81.8441349962294
72.284;"LC";"national2040";81.7764482540412
72.16;"LC";"national2040";81.7113913390242
72.033;"LC";"national2040";81.6406755994695
71.905;"LC";"national2040";81.5767614069732
71.777;"LC";"national2040";81.5081276139288
71.65;"LC";"national2040";81.4362221906538
71.522;"LC";"national2040";81.3646768032416
71.395;"LC";"national2040";81.2879891644859
71.268;"LC";"national2040";81.2187761833146
71.141;"LC";"national2040";81.1484204796225
71.014;"LC";"national2040";81.0801780299072
70.886;"LC";"national2040";81.0086482962281
70.76;"LC";"national2040";80.9434348438795
70.632;"LC";"national2040";80.8771960720088
70.504;"LC";"national2040";80.8011737169124
70.38;"LC";"national2040";80.7270141560623
70.25;"LC";"national2040";80.6521736578196
70.123;"LC";"national2040";80.577724502906
69.995;"LC";"national2040";80.5100064532515
69.866;"LC";"national2040";80.4398620749571
69.738;"LC";"national2040";80.3633622809994
69.61;"LC";"national2040";80.2932257295716
69.482;"LC";"national2040";80.2274174353628
69.355;"LC";"national2040";80.1505341249426
69.228;"LC";"national2040";80.080655860112
69.101;"LC";"national2040";80.003694281026
68.973;"LC";"national2040";79.9189919308919
68.848;"LC";"national2040";79.8430869787943
68.721;"LC";"national2040";79.763276420273
68.594;"LC";"national2040";79.6882950384318
68.465;"LC";"national2040";79.6116934952086
68.336;"LC";"national2040";79.5377217791563
68.205;"LC";"national2040";79.4612689463981
68.076;"LC";"national2040";79.3861701615583
67.949;"LC";"national2040";79.3158848996654
67.818;"LC";"national2040";79.2372953323307
67.689;"LC";"national2040";79.1602867920453
67.558;"LC";"national2040";79.07931785727
67.428;"LC";"national2040";79.0007752511348
67.302;"LC";"national2040";78.9284471770644
67.175;"LC";"national2040";78.849403651468
67.048;"LC";"national2040";78.7768720788666
66.924;"LC";"national2040";78.6966780038829
66.796;"LC";"national2040";78.6177049200857
66.668;"LC";"national2040";78.5282594888038
66.542;"LC";"national2040";78.4467974614341
66.417;"LC";"national2040";78.3641535772107
66.291;"LC";"national2040";78.2876303026532
66.162;"LC";"national2040";78.205596914023
66.034;"LC";"national2040";78.1272499795522
65.903;"LC";"national2040";78.0477211882279
65.776;"LC";"national2040";77.9712683554697
65.649;"LC";"national2040";77.8888123160442
65.522;"LC";"national2040";77.8081173215992
65.392;"LC";"national2040";77.7263422195662
65.265;"LC";"national2040";77.6471812909711
65.137;"LC";"national2040";77.5611170660521
65.009;"LC";"national2040";77.478559277361
64.881;"LC";"national2040";77.3940760794913
64.752;"LC";"national2040";77.3167622914091
64.625;"LC";"national2040";77.2312850814836
64.496;"LC";"national2040";77.1463635790852
64.365;"LC";"national2040";77.0642910561222
64.236;"LC";"national2040";76.9794086880567
64.108;"LC";"national2040";76.8953951021817
63.979;"LC";"national2040";76.8078359457457
63.85;"LC";"national2040";76.7172712725429
63.722;"LC";"national2040";76.6406149412535
63.591;"LC";"national2040";76.5508799159081
63.462;"LC";"national2040";76.4678290346225
63.333;"LC";"national2040";76.3804968573174
63.205;"LC";"national2040";76.3064077382664
63.076;"LC";"national2040";76.2201087073499
62.946;"LC";"national2040";76.1297710132779
62.818;"LC";"national2040";76.0414683045168
62.689;"LC";"national2040";75.9627848147831
62.565;"LC";"national2040";75.8789277662396
62.437;"LC";"national2040";75.7936931891781
62.305;"LC";"national2040";75.7037233578353
62.176;"LC";"national2040";75.6160233178009
62.047;"LC";"national2040";75.5324636901876
61.917;"LC";"national2040";75.4463211966026
61.788;"LC";"national2040";75.3601160880851
61.659;"LC";"national2040";75.2704201970727
61.53;"LC";"national2040";75.1853734648091
61.402;"LC";"national2040";75.0929538242266
61.271;"LC";"national2040";75.0057781842531
61.143;"LC";"national2040";74.9242848494169
61.012;"LC";"national2040";74.8331096806208
60.883;"LC";"national2040";74.7446582613946
60.755;"LC";"national2040";74.6623509324342
60.627;"LC";"national2040";74.5752144267935
60.5;"LC";"national2040";74.4835226848031
60.373;"LC";"national2040";74.3963079104967
60.247;"LC";"national2040";74.306486789619
60.117;"LC";"national2040";74.2198433765729
59.987;"LC";"national2040";74.1266958373984
59.858;"LC";"national2040";74.0236473119996
59.727;"LC";"national2040";73.9315016117475
59.596;"LC";"national2040";73.8451008315655
59.464;"LC";"national2040";73.751468026663
59.334;"LC";"national2040";73.6532173704781
59.207;"LC";"national2040";73.5653842737117
59.075;"LC";"national2040";73.475117021439
58.945;"LC";"national2040";73.3862899126169
58.813;"LC";"national2040";73.2887906356237
58.684;"LC";"national2040";73.1953221949195
58.557;"LC";"national2040";73.1090857789356
58.429;"LC";"national2040";73.0091993076354
58.3;"LC";"national2040";72.9152142937368
58.169;"LC";"national2040";72.820376151381
58.041;"LC";"national2040";72.7210375607414
57.911;"LC";"national2040";72.635724715014
57.782;"LC";"national2040";72.5360339153783
57.65;"LC";"national2040";72.4410157550911
57.52;"LC";"national2040";72.3471090098583
57.389;"LC";"national2040";72.2494845029998
57.257;"LC";"national2040";72.149981548162
57.125;"LC";"national2040";72.0427143416764
56.995;"LC";"national2040";71.9502790473608
56.866;"LC";"national2040";71.8601526786863
56.735;"LC";"national2040";71.7652284407981
56.604;"LC";"national2040";71.6684022743308
56.471;"LC";"national2040";71.5658624952599
56.343;"LC";"national2040";71.4619373608041
56.214;"LC";"national2040";71.3704725979445
56.081;"LC";"national2040";71.2740612554059
55.951;"LC";"national2040";71.1698152194204
55.822;"LC";"national2040";71.0739361038093
55.691;"LC";"national2040";70.9721790113963
55.561;"LC";"national2040";70.8775678481713
55.43;"LC";"national2040";70.7739166540459
55.299;"LC";"national2040";70.6765269531848
55.169;"LC";"national2040";70.5520484670886
55.037;"LC";"national2040";70.4502600672092
54.907;"LC";"national2040";70.3540913575348
54.777;"LC";"national2040";70.2548232086944
54.644;"LC";"national2040";70.1497396979847
54.513;"LC";"national2040";70.0472625338463
54.381;"LC";"national2040";69.9497476031199
54.251;"LC";"national2040";69.8523187679259
54.119;"LC";"national2040";69.7516183025013
53.985;"LC";"national2040";69.6446406900791
53.854;"LC";"national2040";69.5383674956493
53.722;"LC";"national2040";69.4337144626014
53.591;"LC";"national2040";69.3348376570901
53.463;"LC";"national2040";69.2314682301615
53.331;"LC";"national2040";69.122166038365
53.2;"LC";"national2040";69.0250502778342
53.071;"LC";"national2040";68.9209529523136
52.942;"LC";"national2040";68.8159007490702
52.812;"LC";"national2040";68.7122886892777
52.679;"LC";"national2040";68.6030099780809
52.549;"LC";"national2040";68.504814109962
52.418;"LC";"national2040";68.4082697106916
52.287;"LC";"national2040";68.2962046349921
52.154;"LC";"national2040";68.1776510868973
52.021;"LC";"national2040";68.0681610503029
51.889;"LC";"national2040";67.9569569299272
51.76;"LC";"national2040";67.8494705711773
51.627;"LC";"national2040";67.7314649037432
51.498;"LC";"national2040";67.6246203480529
51.37;"LC";"national2040";67.5188245924844
51.241;"LC";"national2040";67.407784836307
51.109;"LC";"national2040";67.2965337547318
50.978;"LC";"national2040";67.1886795332526
50.851;"LC";"national2040";67.0859362556505
50.72;"LC";"national2040";66.9871298919384
50.587;"LC";"national2040";66.8787356166652
50.455;"LC";"national2040";66.7722276162378
50.323;"LC";"national2040";66.6556855728543
50.193;"LC";"national2040";66.55191697573
50.063;"LC";"national2040";66.4561474362511
49.93;"LC";"national2040";66.3308549560306
49.799;"LC";"national2040";66.2174123518129
49.665;"LC";"national2040";66.1034610012675
49.536;"LC";"national2040";66.0024083268468
49.403;"LC";"national2040";65.8912120333378
49.272;"LC";"national2040";65.7707643835305
49.148;"LC";"national2040";65.6730459542731
49.018;"LC";"national2040";65.5689799362189
48.884;"LC";"national2040";65.4420751214828
48.754;"LC";"national2040";65.3335243088779
48.625;"LC";"national2040";65.2254431082678
48.493;"LC";"national2040";65.1155930358106
48.363;"LC";"national2040";65.0177024154885
48.23;"LC";"national2040";64.8964720790232
48.099;"LC";"national2040";64.7826616120762
47.969;"LC";"national2040";64.6750969846605
47.837;"LC";"national2040";64.5623744521682
47.706;"LC";"national2040";64.4541836754261
47.578;"LC";"national2040";64.3341665032808
47.445;"LC";"national2040";64.2214283170554
47.311;"LC";"national2040";64.1080013665709
47.184;"LC";"national2040";63.9988635389725
47.051;"LC";"national2040";63.8909623562938
46.917;"LC";"national2040";63.7712034707457
46.786;"LC";"national2040";63.6652511778455
46.653;"LC";"national2040";63.5488030568611
46.523;"LC";"national2040";63.4391251754686
46.389;"LC";"national2040";63.2679829108195
46.255;"LC";"national2040";63.1528418765539
46.126;"LC";"national2040";63.0493941809595
45.992;"LC";"national2040";62.9328051763764
45.858;"LC";"national2040";62.8224307038584
45.727;"LC";"national2040";62.7058573530085
45.592;"LC";"national2040";62.5719318389497
45.46;"LC";"national2040";62.4619800172269
45.325;"LC";"national2040";62.3399043791709
45.192;"LC";"national2040";62.2160833498676
45.058;"LC";"national2040";62.104879229492
44.923;"LC";"national2040";61.9854021111407
44.79;"LC";"national2040";61.8635769328153
44.658;"LC";"national2040";61.7420256948203
44.527;"LC";"national2040";61.6229947078641
44.39;"LC";"national2040";61.5064213570143
44.255;"LC";"national2040";61.3783112048248
44.12;"LC";"national2040";61.2626849048312
43.988;"LC";"national2040";61.1443739896004
43.852;"LC";"national2040";61.0198720229046
43.72;"LC";"national2040";60.9002540209549
43.586;"LC";"national2040";60.7775365798393
43.454;"LC";"national2040";60.6560009955775
43.321;"LC";"national2040";60.5322504080733
43.186;"LC";"national2040";60.4145891227687
43.052;"LC";"national2040";60.29185602792
42.921;"LC";"national2040";60.1699917152617
42.787;"LC";"national2040";60.0218760920925
42.652;"LC";"national2040";59.8915978978601
42.519;"LC";"national2040";59.7760342127992
42.386;"LC";"national2040";59.6442062989839
42.253;"LC";"national2040";59.5220523922622
42.118;"LC";"national2040";59.4009551125288
41.984;"LC";"national2040";59.2756626323083
41.851;"LC";"national2040";59.1530782479246
41.716;"LC";"national2040";59.0251168062001
41.583;"LC";"national2040";58.8962396210857
41.451;"LC";"national2040";58.7715576364585
41.317;"LC";"national2040";58.6421873587495
41.182;"LC";"national2040";58.5159008664733
41.047;"LC";"national2040";58.3704463779414
40.914;"LC";"national2040";58.2383836581287
40.781;"LC";"national2040";58.1005290570465
40.645;"LC";"national2040";57.9746730424321
40.51;"LC";"national2040";57.8361531576906
40.374;"LC";"national2040";57.6910273975552
40.239;"LC";"national2040";57.5648974426104
40.104;"LC";"national2040";57.4385248548018
39.97;"LC";"national2040";57.3050689527379
39.836;"LC";"national2040";57.1705407699523
39.702;"LC";"national2040";57.0462736092539
39.567;"LC";"national2040";56.8944089169925
39.433;"LC";"national2040";56.7567343338417
39.299;"LC";"national2040";56.6150210875352
39.165;"LC";"national2040";56.4827000811255
39.033;"LC";"national2040";56.3510208777753
38.898;"LC";"national2040";56.2079770641502
38.763;"LC";"national2040";56.0675552508295
38.629;"LC";"national2040";55.942505403473
38.496;"LC";"national2040";55.8019270528208
38.36;"LC";"national2040";55.6619513708952
38.224;"LC";"national2040";55.522531396497
38.094;"LC";"national2040";55.3904765035508
37.955;"LC";"national2040";55.2347688197985
37.815;"LC";"national2040";55.0776366463286
37.678;"LC";"national2040";54.9410421707658
37.539;"LC";"national2040";54.781256689525
37.399;"LC";"national2040";54.6283510240085
37.267;"LC";"national2040";54.4942454920184
37.126;"LC";"national2040";54.3474213018348
36.986;"LC";"national2040";54.1991100070011
36.849;"LC";"national2040";54.0485915357916
36.709;"LC";"national2040";53.9051798594372
36.574;"LC";"national2040";53.769939431793
36.436;"LC";"national2040";53.623013492344
36.298;"LC";"national2040";53.4865285929133
36.159;"LC";"national2040";53.3329967780704
36.028;"LC";"national2040";53.1901486361097
35.888;"LC";"national2040";53.0384091737138
35.75;"LC";"national2040";52.89554537802
35.61;"LC";"national2040";52.741082166054
35.471;"LC";"national2040";52.5854762315673
35.333;"LC";"national2040";52.4349029722917
35.195;"LC";"national2040";52.2923052900617
35.059;"LC";"national2040";52.1421859890478
34.921;"LC";"national2040";51.9982733932323
34.782;"LC";"national2040";51.8435597215357
34.646;"LC";"national2040";51.6991775137254
34.51;"LC";"national2040";51.5530029534681
34.372;"LC";"national2040";51.401396547804
34.234;"LC";"national2040";51.2597224358304
34.094;"LC";"national2040";51.0863416873394
33.957;"LC";"national2040";50.9423664765913
33.817;"LC";"national2040";50.7936873190281
33.679;"LC";"national2040";50.6291900641059
33.541;"LC";"national2040";50.4732475743562
33.404;"LC";"national2040";50.3185339026596
33.266;"LC";"national2040";50.143259052456
33.13;"LC";"national2040";50.0003404686962
32.99;"LC";"national2040";49.8321411058814
32.851;"LC";"national2040";49.6574376169382
32.714;"LC";"national2040";49.5068565307962
32.575;"LC";"national2040";49.3354011914839
32.436;"LC";"national2040";49.1863933055244
32.298;"LC";"national2040";49.0194853756955
32.168;"LC";"national2040";48.8630497933512
32.028;"LC";"national2040";48.7116781936844
31.889;"LC";"national2040";48.5490045986754
31.749;"LC";"national2040";48.3928977447275
31.61;"LC";"national2040";48.2238609071886
31.476;"LC";"national2040";48.0719101193949
31.335;"LC";"national2040";47.8958291019336
31.198;"LC";"national2040";47.7300482408922
31.06;"LC";"national2040";47.5677503354791
30.921;"LC";"national2040";47.404912376272
30.788;"LC";"national2040";47.244234632241
30.648;"LC";"national2040";47.0655472682083
30.51;"LC";"national2040";46.894091928896
30.37;"LC";"national2040";46.7251255331564
30.229;"LC";"national2040";46.5689873717421
30.093;"LC";"national2040";46.397062420435
29.955;"LC";"national2040";46.2303579891371
29.815;"LC";"national2040";46.035335954551
29.676;"LC";"national2040";45.8758087599074
29.537;"LC";"national2040";45.6908755563434
29.4;"LC";"national2040";45.5206490350843
29.262;"LC";"national2040";45.339417939413
29.123;"LC";"national2040";45.1763060398755
28.987;"LC";"national2040";44.9898465973284
28.849;"LC";"national2040";44.8147361113231
28.71;"LC";"national2040";44.6382794042659
28.572;"LC";"national2040";44.4482039493587
28.433;"LC";"national2040";44.2865243664054
28.294;"LC";"national2040";44.109660662286
28.155;"LC";"national2040";43.9139107291079
28.017;"LC";"national2040";43.738941126701
27.879;"LC";"national2040";43.5493352837885
27.739;"LC";"national2040";43.358124933227
27.6;"LC";"national2040";43.1728551744002
27.461;"LC";"national2040";43.0005153991643
27.322;"LC";"national2040";42.8201765662832
27.183;"LC";"national2040";42.635752109047
27.045;"LC";"national2040";42.4670518267711
26.907;"LC";"national2040";42.2995568819485
26.768;"LC";"national2040";42.1162751472332
26.629;"LC";"national2040";41.9304496808791
26.49;"LC";"national2040";41.729698379956
26.352;"LC";"national2040";41.5305046254825
26.213;"LC";"national2040";41.3431842276115
26.075;"LC";"national2040";41.1584153882458
25.937;"LC";"national2040";40.9685747393359
25.797;"LC";"national2040";40.7765269140504
25.659;"LC";"national2040";40.6004224159893
25.521;"LC";"national2040";40.4106600357453
25.382;"LC";"national2040";40.2186356910595
25.243;"LC";"national2040";40.0173834706753
25.103;"LC";"national2040";39.8225727614868
24.964;"LC";"national2040";39.6374986743245
24.824;"LC";"national2040";39.4439167831891
24.687;"LC";"national2040";39.2519707071692
24.549;"LC";"national2040";39.0564712337216
24.409;"LC";"national2040";38.8362701693459
24.27;"LC";"national2040";38.6243812372789
24.13;"LC";"national2040";38.4145507711224
23.991;"LC";"national2040";38.2180103244197
23.85;"LC";"national2040";38.024639758682
23.712;"LC";"national2040";37.8222056814442
23.574;"LC";"national2040";37.6288351157065
23.433;"LC";"national2040";37.4279194505853
23.293;"LC";"national2040";37.2169932231076
23.153;"LC";"national2040";36.993677065833
23.015;"LC";"national2040";36.7896697884124
22.875;"LC";"national2040";36.5825474180928
22.734;"LC";"national2040";36.3746814954481
22.594;"LC";"national2040";36.1507000545141
22.453;"LC";"national2040";35.9433663587969
22.312;"LC";"national2040";35.7458710343713
22.171;"LC";"national2040";35.522734895028
22.031;"LC";"national2040";35.3038722248377
21.891;"LC";"national2040";35.0685809616949
21.752;"LC";"national2040";34.8388546006909
21.612;"LC";"national2040";34.6384711624971
21.472;"LC";"national2040";34.4249542421812
21.331;"LC";"national2040";34.1949539408469
21.192;"LC";"national2040";33.9649771201123
21.052;"LC";"national2040";33.7576825587279
20.91;"LC";"national2040";33.5207319998701
20.769;"LC";"national2040";33.2875383369709
20.629;"LC";"national2040";33.064151737897
20.489;"LC";"national2040";32.8281404030288
20.347;"LC";"national2040";32.5962851343149
20.206;"LC";"national2040";32.356070772093
20.065;"LC";"national2040";32.1454341386787
19.925;"LC";"national2040";31.9157312582744
19.786;"LC";"national2040";31.6790468128803
19.642;"LC";"national2040";31.4445304095291
19.503;"LC";"national2040";31.2053491936957
19.361;"LC";"national2040";30.9723120681282
19.219;"LC";"national2040";30.7262275559709
19.078;"LC";"national2040";30.4924390512115
18.936;"LC";"national2040";30.2444213030089
18.795;"LC";"national2040";30.0011622896872
18.654;"LC";"national2040";29.7648222264227
18.511;"LC";"national2040";29.5085079996446
18.369;"LC";"national2040";29.2792121163026
18.228;"LC";"national2040";29.024588492706
18.087;"LC";"national2040";28.7636485877789
17.944;"LC";"national2040";28.5031626411135
17.803;"LC";"national2040";28.2520845880779
17.661;"LC";"national2040";27.9986663019346
17.519;"LC";"national2040";27.7445044634663
17.377;"LC";"national2040";27.4743601634406
17.235;"LC";"national2040";27.1876776943303
17.093;"LC";"national2040";26.9238261950354
16.95;"LC";"national2040";26.6413467532788
16.808;"LC";"national2040";26.3682908588851
16.666;"LC";"national2040";26.0682792359883
16.524;"LC";"national2040";25.8026745185792
16.381;"LC";"national2040";25.5232162473228
16.24;"LC";"national2040";25.2485245378138
16.098;"LC";"national2040";24.9777462615951
15.956;"LC";"national2040";24.7292823819973
15.814;"LC";"national2040";24.4608365120195
15.673;"LC";"national2040";24.2046005539074
15.531;"LC";"national2040";23.9389880096318
15.39;"LC";"national2040";23.6883326073915
15.248;"LC";"national2040";23.4055166103719
15.105;"LC";"national2040";23.1123613225996
14.964;"LC";"national2040";22.8308054510995
14.821;"LC";"national2040";22.5037128698341
14.679;"LC";"national2040";22.2150658572122
14.538;"LC";"national2040";21.9093093142451
14.398;"LC";"national2040";21.6177820147216
14.258;"LC";"national2040";21.3471211415016
14.119;"LC";"national2040";21.1141231502668
13.981;"LC";"national2040";20.8848429206579
13.841;"LC";"national2040";20.6643835696852
13.702;"LC";"national2040";20.442531036461
13.563;"LC";"national2040";20.2060031283986
13.423;"LC";"national2040";19.9655304795795
13.284;"LC";"national2040";19.7484132006366
13.142;"LC";"national2040";19.494126132303
13.002;"LC";"national2040";19.2564555017197
12.858;"LC";"national2040";19.0272535407766
12.714;"LC";"national2040";18.7314058109005
12.565;"LC";"national2040";18.4453807985831
12.416;"LC";"national2040";18.1380510554334
12.26;"LC";"national2040";17.769389985759
12.103;"LC";"national2040";17.418652440554
11.949;"LC";"national2040";16.9866094053107
11.795;"LC";"national2040";16.6580062387954
11.642;"LC";"national2040";16.3323146666479
11.489;"LC";"national2040";16.0126419549008
11.338;"LC";"national2040";15.6578422659405
11.186;"LC";"national2040";15.3407289395652
11.036;"LC";"national2040";15.0415547913925
10.891;"LC";"national2040";14.7025653729248
10.751;"LC";"national2040";14.2194207257775
10.627;"LC";"national2040";14.1854677785513
10.505;"LC";"national2040";14.1280577121834
10.381;"LC";"national2040";14.0499064493772
10.258;"LC";"national2040";13.9604766718285
10.136;"LC";"national2040";13.8641044636228
10.014;"LC";"national2040";13.7188769542218
9.89100000000001;"LC";"national2040";13.5815702338003
9.809;"LC";"national2040";13.5172646979749
9.73399999999999;"LC";"national2040";13.4523017053569
9.65000000000001;"LC";"national2040";13.3785726221686
9.569;"LC";"national2040";13.2874444145719
9.48699999999999;"LC";"national2040";13.1987660162149
9.399;"LC";"national2040";13.1240898821704
9.303;"LC";"national2040";13.0283203426915
9.206;"LC";"national2040";12.9336700451337
9.10899999999999;"LC";"national2040";12.8381118310524
9.011;"LC";"national2040";12.7502630805529
8.91800000000001;"LC";"national2040";12.6427141068704
8.821;"LC";"national2040";12.5337484703368
8.72699999999999;"LC";"national2040";12.4325157779846
8.63199999999999;"LC";"national2040";12.2662339974821
8.52000000000001;"LC";"national2040";12.0759863515101
8.41300000000001;"LC";"national2040";11.888799010371
8.30499999999999;"LC";"national2040";11.7362220732509
8.194;"LC";"national2040";11.5913467728459
8.078;"LC";"national2040";11.4124480834156
7.95099999999999;"LC";"national2040";11.219711493871
7.82599999999999;"LC";"national2040";11.0046448539722
7.694;"LC";"national2040";10.8194768444109
7.578;"LC";"national2040";10.6994831528654
7.464;"LC";"national2040";10.5915584895869
7.34999999999999;"LC";"national2040";10.4823267395896
7.23399999999999;"LC";"national2040";10.3724375327995
7.11699999999999;"LC";"national2040";10.2707195747194
7.001;"LC";"national2040";10.1507806712399
6.884;"LC";"national2040";10.0263021851437
6.76600000000001;"LC";"national2040";9.91228821966571
6.646;"LC";"national2040";9.78307447928835
6.521;"LC";"national2040";9.66125712782956
6.39699999999999;"LC";"national2040";9.51694536181843
6.29300000000001;"LC";"national2040";9.42874440232286
6.191;"LC";"national2040";9.34233579527421
6.087;"LC";"national2040";9.24660539012821
5.985;"LC";"national2040";9.12354356688311
5.88200000000001;"LC";"national2040";9.03859075701845
5.779;"LC";"national2040";8.93632491827772
5.67699999999999;"LC";"national2040";8.83307289434787
5.57600000000001;"LC";"national2040";8.74262562414369
5.474;"LC";"national2040";8.63326864428105
5.373;"LC";"national2040";8.53859486612341
5.27200000000001;"LC";"national2040";8.43470886600052
5.175;"LC";"national2040";8.35539922694039
5.077;"LC";"national2040";8.25221764480975
4.979;"LC";"national2040";8.14959177020633
4.88;"LC";"national2040";8.04205062339035
4.77800000000001;"LC";"national2040";7.92543031134101
4.67400000000001;"LC";"national2040";7.82028418569867
4.569;"LC";"national2040";7.72153261005259
4.461;"LC";"national2040";7.60528798759911
4.349;"LC";"national2040";7.47635601441865
4.241;"LC";"national2040";7.33646642802551
4.13200000000001;"LC";"national2040";7.19767260295362
4.01899999999999;"LC";"national2040";7.05787693895944
3.904;"LC";"national2040";6.91019179345212
3.791;"LC";"national2040";6.78961891377963
3.681;"LC";"national2040";6.65727442677007
3.56400000000001;"LC";"national2040";6.50571498230542
3.45100000000001;"LC";"national2040";6.37871624517034
3.33200000000001;"LC";"national2040";6.22687503350877
3.21299999999999;"LC";"national2040";6.07679486682782
3.095;"LC";"national2040";5.91531095553909
2.98;"LC";"national2040";5.74147624878635
2.863;"LC";"national2040";5.60133620266263
2.75;"LC";"national2040";5.44969848953216
2.628;"LC";"national2040";5.27647427837269
2.50700000000001;"LC";"national2040";5.11909164517213
2.387;"LC";"national2040";4.95559622917222
2.26300000000001;"LC";"national2040";4.73910509955579
2.145;"LC";"national2040";4.55183948975091
2.01900000000001;"LC";"national2040";4.33068354765251
1.895;"LC";"national2040";4.14193083319734
1.774;"LC";"national2040";3.9447016222355
1.646;"LC";"national2040";3.73447981275004
1.523;"LC";"national2040";3.54684634021589
1.40400000000001;"LC";"national2040";3.33781421445066
1.285;"LC";"national2040";3.13819780918178
1.167;"LC";"national2040";2.95648144778247
1.04600000000001;"LC";"national2040";2.71410687038435
0.921000000000006;"LC";"national2040";2.50956736603633
0.792000000000002;"LC";"national2040";2.23817076735774
0.661999999999992;"LC";"national2040";1.95598874653123
0.528999999999996;"LC";"national2040";1.64177136079076
0.394999999999996;"LC";"national2040";1.30958348938148
0.259;"LC";"national2040";0.97060972464692
0.120000000000005;"LC";"national2040";0.582671082584791
0;"LC";"national2040";0
100;"NT";"national2040";88.1158538706041
99.983;"NT";"national2040";88.1158538706041
99.982;"NT";"national2040";88.1158538706041
99.981;"NT";"national2040";88.1158538706041
99.979;"NT";"national2040";88.1158538706041
99.975;"NT";"national2040";88.1158538706041
99.971;"NT";"national2040";88.1158538706041
99.967;"NT";"national2040";88.1158538706041
99.964;"NT";"national2040";88.1158538706041
99.959;"NT";"national2040";88.1158538706041
99.955;"NT";"national2040";88.1158538706041
99.95;"NT";"national2040";88.1158538706041
99.945;"NT";"national2040";88.1158538706041
99.941;"NT";"national2040";88.1158538706041
99.937;"NT";"national2040";88.1158538706041
99.932;"NT";"national2040";88.1158538706041
99.928;"NT";"national2040";88.1158538706041
99.922;"NT";"national2040";88.1158538706041
99.918;"NT";"national2040";88.1158538706041
99.914;"NT";"national2040";88.1158538706041
99.909;"NT";"national2040";88.1158538706041
99.904;"NT";"national2040";88.1158538706041
99.9;"NT";"national2040";88.1158538706041
99.895;"NT";"national2040";88.1158538706041
99.889;"NT";"national2040";88.1158538706041
99.883;"NT";"national2040";88.1158538706041
99.877;"NT";"national2040";88.1158538706041
99.871;"NT";"national2040";88.1158538706041
99.864;"NT";"national2040";88.1158538706041
99.857;"NT";"national2040";88.1158538706041
99.849;"NT";"national2040";88.1158538706041
99.841;"NT";"national2040";88.1158538706041
99.832;"NT";"national2040";88.1158538706041
99.823;"NT";"national2040";88.1158538706041
99.816;"NT";"national2040";88.1158538706041
99.808;"NT";"national2040";88.1158538706041
99.799;"NT";"national2040";88.1158538706041
99.791;"NT";"national2040";88.1158538706041
99.782;"NT";"national2040";88.1158538706041
99.773;"NT";"national2040";88.1158538706041
99.764;"NT";"national2040";88.1158538706041
99.754;"NT";"national2040";88.1158538706041
99.745;"NT";"national2040";88.1158538706041
99.736;"NT";"national2040";88.1158538706041
99.725;"NT";"national2040";88.1158538706041
99.714;"NT";"national2040";88.1158538706041
